uporabnik,ID_komentarja,datum_ura,komentar,vir,odgovor_na
user_n1_0,n1_0,2022-12-16 07:06,Malo še počakajmo in bodo tudi pozimi Golobi odleteli.........na jug. ,https://n1info.si/novice/mnenja/komentar-mete-roglic-leto-porazov-janeza-janse/,
user_n1_1,n1_1,2022-12-02 07:37,"Bojim se da sledi 4leta porazov za državljane Slovenie.Kadrovanje NAŠIH ,sprejemanje zakonov po hitrem postopku,poslabšanje zdravstva in tako naprej.V čem je ta vlada boljša od prejšnih??????",https://n1info.si/novice/mnenja/komentar-mete-roglic-leto-porazov-janeza-janse/,
user_n1_2,n1_2,2022-12-10 14:20,"@ Toolman Žal imate prav. Toliko truda in denarja je bilo vloženega v sledeča štiri leta in občutek ter videz kaže, je bilo vse za man. Da bi se nova vlada vsaj držala zakonov in nebi zmetala vseh z nastavljenih mest, ki lahko v naslednjem trenutku, takoj kot eden prevzamejo državo. Do sedaj je desna politična opcija vedno dvignila dovolj vika in krika, da se levaki niso upali nič premakniti. Ja, to obvladamo! Toolman morda vse skupaj ne bo en sam poraz.",https://n1info.si/novice/mnenja/komentar-mete-roglic-leto-porazov-janeza-janse/,n1_1
user_n1_2,n1_3,2022-11-29 10:02,"Leto porazov Janeza Janše! Vendar ne samo porazov. Janša zna delovati tudi pozitivno. Tudi dober rezultat Anžeta Logarja na predsedniških volitvah le malo pred referendumi kaže, da bi desnica imela več možnosti za uspeh. Rezultati so zato jasen pokazatelj tega, kar je levim strankam že dolgo časa jasno – da je Janez Janša njihova edina prava garancija za dolgo in srečno vladanje. Saj je najbolj simpatičen SDSovec, Branko Grims, že povedal za kaj gre. Narod je zaveden, pusti se zavesti, je skupnost debilov, ki ne vedo da ""tranzicijska levica"" dela z njimi kar hoče. Ergo, moramo ga zamenjat. Samo nov narod, bo dojel resnico! Kakšne osebnostne veličine, značilne za druge državnike, priznati poraz, pa nikoli niste premogli, kajne? No, zato niste to, kar mislite, da ste. Janša na čelu SDS je njihov najboljši adut. Janša zaradi svojega načina vladanja in retorike včasih res (doslej se mu je posrečilo trikrat) pride na oblast, toda nato v kratkem obdobju zmeraj potegne toliko slabih potez, da se priskuti večini. Čujem, da se je ""veliki vodja"" sekte @strankaSDS Janez Janša spet usral poraza in je že včeraj, preventivno pobegnil v tujino. Junak, kot je bil tudi leta 1991. Veterani vojne za Slovenijo, mu tega ne bomo nikoli pozabili in odpustili. Mi smo se tepli, on je pa služil mastne, krvave denarce.  OprodaTonin je edini skrajni desničar, ki sam sebi verjame, da je sredina. Mnogi njegovi pandani sicer to trdijo, vendar pri sebi vedo, da lažejo. Ravno zato, ker Janši, ki je v času svoje vlade neprestano lagal, žalil in zlorabljal oblast nihče razumen ni verjel, da se zavzema za določene rešitve zato, ker razmišlja o dobrobiti ljudstva. Volivci ob tem jasno vidijo, da ko Janša vlada, to počne z nelegitimno večino, ko pa izgublja, izgublja po vseh pravilih. Po teh štirih porazih lahko vladne stranke sedaj le upajo, da se na desnici ne bo nič spremenilo in da bo Janša tudi po tako hudih zaušnicah ostal. Super povedano! Robert Golob je sicer Janšo res poslal »v penzijo«, toda to je bil verjetno eden redkih trenutkov, ko je bil preveč odkritosrčen in so iz njega spregovorila čustva, ne pa razum. Če bi malce razmislil - Janši tega nikoli ne bi predlagal. Kajti referendumski rezultati jasno kažejo, da le Janša na čelu SDS lahko Golobovi vladi prinese ne samo enega ali dva, ampak morda še več mandatov.",https://n1info.si/novice/mnenja/komentar-mete-roglic-leto-porazov-janeza-janse/,
user_n1_3,n1_4,2022-11-29 09:19,Reva.pobegnil je od poraza.Skril se v misjo luknjo.Najboljši je samo na Dobu in ko je sam s seboj.Kaj ljudje vidijo v njem in v njegovih slepih in zaslepljenih pomocnikih?,https://n1info.si/novice/mnenja/komentar-mete-roglic-leto-porazov-janeza-janse/,
user_n1_2,n1_5,2022-11-29 09:14,"Leto preobrazbe Janeza Janše. Dialog! Aleš kralj; Grims ima na žalost deloma prav. Tudi sam sem izid zadnjih volitev primerjal z izvolitvijo NSDAP, ker je operativni duh volitev identičen. Evropa se bo še lahko čudila. Tudi svojemu prvotnemu začudenju. Evropa nima nobenega vpogleda v dogajanja po svetu (dokaz presenečenje v UA). MateMate; Paralele z nacizmom vidim jaz samo pri SDS in njenem neonaci podmladku. Pa v Grimsovih lažeh. Aleš kralj;  Razumem. andrej; Kaj bi bilo pa tole, operativni duh volitev? Ali nas lahko prosvetlite? Luka; Ne se smešit no. Edini nacizem je pri nas bil sponzoriran iz strani desnice, ki je neonaci društvom dajala status kulturnih društev. Aleš kralj;  Neugodno hm. Novi Slovenc; Remember Ernecl? dialog sledi!",https://n1info.si/novice/mnenja/komentar-mete-roglic-leto-porazov-janeza-janse/,
user_n1_4,n1_6,2022-11-29 07:04,"Je Janša že tako zelo oslabljen, da bi Golob lahko zaprl vse finančne pipce iz katerih se napaja Janšev imperij (drugi tir in podobno)?",https://n1info.si/novice/mnenja/komentar-mete-roglic-leto-porazov-janeza-janse/,
user_n1_5,n1_7,2022-11-28 20:34,"Ne razumem kako so govorili SDS, da so zbrali preko 150. 000 podpisov, sedaj pa tako malo glasovnic proti. Sama manipulacija naroda in tako izgubljajo se svoje volivce. Kako le lahko pridejo pred narod in se SDS obnaša kot, da so oni zmagovalci. Prosim naj se pogledajo v ogledalo in dobro premislijo, če gredo po pravi poti. Moje mnenje je, da se sds, umaknete iz političnega parketa saj imamo dovolj teh 2 let, ki se je za narod delala velika škoda in, da se v resnici zdaj v tem trenutku počutimo svobodno. Pa govorjenju kaj nam je Janša dal, nič ni dal, vse bomo vračali se veliko let,",https://n1info.si/novice/mnenja/komentar-mete-roglic-leto-porazov-janeza-janse/,
user_n1_6,n1_8,2022-11-28 18:42,"Ne mislite, da Logar dela karkoli brez blagoslova jj. tudi v primeru, da bi prevzel stranko, bi jj se vedno bil stric iz ozadja in logar bi plesal kot bi on zvizgal. sploh ne morem verjet. malo vsecnih besed, pa vsi spregledajo njegova pretekla dejanja in padejo kot zrele hruske pred njegov kolena.",https://n1info.si/novice/mnenja/komentar-mete-roglic-leto-porazov-janeza-janse/,
user_n1_7,n1_9,2022-11-28 16:05,"Ni dobro, da je oblast skoncentrirana v rokah enega človeka ali v oblasti ene politične opcije. Upam, da v Sloveniji pride do kakšnih sprememb v tej smeri, sicer bomo Slovenci v prihodnje to stanje, ki je sedaj drago plačali.",https://n1info.si/novice/mnenja/komentar-mete-roglic-leto-porazov-janeza-janse/,
user_n1_2,n1_10,2022-11-28 17:16,"MMM, narobe je samo, če tisti človek ni naš, ampak nasprotnikov. Ivan je tokrat imel že vse lepo pošlihtano. Osvojil je tudi trdnjavo RTV in ustavno sodišče in policijo. Vse mu je lepo ležalo pred nogami. Potem pa pride neki 8. marec in ves trud uniči. Da bi le pustili Ivana en ali dva mandata, da uredi državo, da ne bo vse v eni sami roki. Kaj ne MMM.",https://n1info.si/novice/mnenja/komentar-mete-roglic-leto-porazov-janeza-janse/,n1_9
user_n1_8,n1_11,2022-11-28 18:32,S kerga planeta s pa ti padu? Đizs!,https://n1info.si/novice/mnenja/komentar-mete-roglic-leto-porazov-janeza-janse/,n1_9
user_n1_6,n1_12,2022-11-28 18:44,"kako bi lahko to drago placali? sploh pa ko je predsednik vlade jj, ena politicna opcija na oblasti nikoli ni problem. da ne govorim o tem kako se je v preteklosti malikovalo ameriko in njihov dualni sistem demokratov in republikancev, zdaj pa naenkrat problem, pa sploh ni niti indicev, da bi kakorkoli prislo do zlorab.",https://n1info.si/novice/mnenja/komentar-mete-roglic-leto-porazov-janeza-janse/,n1_9
user_n1_9,n1_13,2022-11-28 15:39,Jajo res pejt u penzijo če nočeš odpeljati stranke na smetišče zgodovine,https://n1info.si/novice/mnenja/komentar-mete-roglic-leto-porazov-janeza-janse/,
user_n1_10,n1_14,2022-11-28 13:40,"Slovenija,se pogreza v komi diktaturo....udeleženci osamosvojitve domovine smo onemeli,tisti ,ki so takrat izgubili življenje,pa se obračajo v grobu...",https://n1info.si/novice/mnenja/komentar-mete-roglic-leto-porazov-janeza-janse/,
user_n1_6,n1_15,2022-11-28 18:45,"komi diktature smo se komaj resili, zadnji dve leti putinizma je bilo vec kot prevec.",https://n1info.si/novice/mnenja/komentar-mete-roglic-leto-porazov-janeza-janse/,n1_14
user_n1_11,n1_16,2022-11-28 13:00,Golob je postal absolutni vladar. Zdaj imate tudi levičarji svojega Jajota in svojo sekto.,https://n1info.si/novice/mnenja/komentar-mete-roglic-leto-porazov-janeza-janse/,
user_n1_12,n1_17,2022-11-28 13:35,"Poglejte si petkovo soočenje na POP TV in poskušajte razumeti, kaj je recimo horizontalna organizacija in delovanje...Za tiste, ki poznajo samo enega ljubljenega vodjo, so taki argumenti nerazumljivi.",https://n1info.si/novice/mnenja/komentar-mete-roglic-leto-porazov-janeza-janse/,n1_16
user_n1_6,n1_18,2022-11-28 18:47,"samo eden zlorablja oblast in parazitira na proracunu ter unicuje gospodarstvo in javno dobro s podporo 20% volivcev, drugi pa uposteva vecinsko voljo drzavljanov in uziva vec kot 50% podporo.",https://n1info.si/novice/mnenja/komentar-mete-roglic-leto-porazov-janeza-janse/,n1_16
user_n1_13,n1_19,2022-11-28 12:36,"kak vas ni sram da tako ponižujete jj pa ne mislit da sem janšišt. samo ne gre mi v glavo ko vam je dajal denar,ste ga vsi vzeli od upokojencev,do delavcev tudi vaučarje po 300 eurov ste dobili ,nevem zakaj ste vzeli ta denar ,pustili ga bi potem se vidi da ste vsi prodane duše,prosim da vsi tisti ki tako blatite jj in prejšno vlado vrnete denar pa se bo potem vidlo kak ste pošteni volilni narod.",https://n1info.si/novice/mnenja/komentar-mete-roglic-leto-porazov-janeza-janse/,
user_n1_14,n1_20,2022-11-28 11:07,"Prestar sem sicer, da bi lahko upal na konec JJ-jevega narcisizma, saj verjamem, da ga bodo na pare odnesli iz parlamenta. Sem pa vesel, da je njegovih zvestih pristašev čedalje manj. ",https://n1info.si/novice/mnenja/komentar-mete-roglic-leto-porazov-janeza-janse/,
user_n1_15,n1_21,2022-11-28 09:20,A niso tudi poslanci podvrženi obveznemu upokojevanju po ZUJF ???,https://n1info.si/novice/mnenja/komentar-mete-roglic-leto-porazov-janeza-janse/,
user_n1_6,n1_22,2022-11-28 18:49,ne vec,https://n1info.si/novice/mnenja/komentar-mete-roglic-leto-porazov-janeza-janse/,n1_21
user_n1_16,n1_23,2022-11-28 08:29,"Janez Janša in SDS živita na porazih in od porazov. Za njih potem okrivijo druge in se okličejo za žrtve zarote. In potem to uporabljajo za motivacijo svoje baze. Poraze potrebujejo, bolj kot zmage, da lahko furajo t. i. ""žrtvizem"" aka kalimerovstvo. Je pa žal tudi res, da slovenska družba in država še naprej ostajata ideološko in politično precej nagnjeni v levo smer. Vse pore države in družbe so prežete z ideološko levimi kadri, fura se leva ideologija in agenda. Slabi se pluralizem. Imamo nekakšen ""levi Orbanizem"". Le da vodilni obraz ni vedno isti človek. Ljudje na čelu sistema se menjajo, sistem pa ostaja. In samo še na slabše gre. Vse večja hegemonija levega pola se dogaja. Nekakšna zrcalna Madžarska postajamo.",https://n1info.si/novice/mnenja/komentar-mete-roglic-leto-porazov-janeza-janse/,
user_n1_17,n1_24,2022-11-28 12:03,"Kdo pa je kriv za to. Mogoče državljani ali mogoče politiki na desni strani . Po moje politiki na desni strani . Gospa Ljudmila Novak je to ugotovila že zdavnaj da politika ki jo izvaja Janša ni dobra za desni pol politike, pa so jo vsi na desni skupaj z člani njene stranke žalili in ji metali polena pod noge. Tonin se je pa sedaj zbudil in ugotovil da je imela gospa Novak pravilno smer pri razvoju stranke NSI .",https://n1info.si/novice/mnenja/komentar-mete-roglic-leto-porazov-janeza-janse/,n1_23
user_n1_12,n1_25,2022-11-28 13:33,"Mogoče pa so prišli mlajši, sposobnejši od tistih KPS kadroviz osemdesetih kot so JJ, Gorenak, Jambrek, Jerovšek, Petrič,...Mogoče so bolj razgledani in berejo še kaj drugega kot Demokracijo; imajo doktorate, znanje, argumente, ne pa da so levi. Čas je za menjavo generacij! Naj delujejo mladi, ki so šli pogledat čez slovenske planke.",https://n1info.si/novice/mnenja/komentar-mete-roglic-leto-porazov-janeza-janse/,n1_23
user_n1_2,n1_26,2022-11-28 17:06,"G. TineB, da se sistem slabša je res, da ga išias vleče na levo pa ne drži. Vse glasnejši in nasilni so tisti, ki imajo nekaj ali mnogo pod palcem Izgubljamo status socialne države in dobivamo značaj neoliberalne imperialistične in amerikazirane države. Jaz bi rekla, da išias vleče Slovenijo na desno. opomba; meni se zdi Orbanova Madžarska desnjakarska.",https://n1info.si/novice/mnenja/komentar-mete-roglic-leto-porazov-janeza-janse/,n1_23
user_n1_2,n1_27,2022-11-28 08:24,"SDS in NSi zberejo skupaj 75 % potrebnega kvoruma za veljavnost referenduma, kar nikakor ni malo volivcev, vendar premalo za zmago. Dokler ne uspejo desnaki zbrati potrebnih 20 % volilnih upravičencev, je vsak referendum metanje denarja v prazno, ljudje 5 milijonov.",https://n1info.si/novice/mnenja/komentar-mete-roglic-leto-porazov-janeza-janse/,
user_n1_17,n1_28,2022-11-28 12:04,Kje si dobil teh 75% ?,https://n1info.si/novice/mnenja/komentar-mete-roglic-leto-porazov-janeza-janse/,n1_27
user_n1_2,n1_29,2022-11-28 17:30,"Kvorum znaša 340 tisoč volilcev, desnica je na tokratni referendum pripeljala cca 75 % potrebnih volilcev, 255 tisoč volilcev, kar ni malo. Vzela sem najmanjšo številko, ki so glasovali proti, ti so sigurno zvesti desni agendi. Rezultate volitev si lahko vsak razlaga po svoje. Živite in pustite živeti, Jaka Zaka!",https://n1info.si/novice/mnenja/komentar-mete-roglic-leto-porazov-janeza-janse/,n1_27
user_n1_17,n1_30,2022-11-28 19:40,Če bi tako napisal že prej bi bilo jasno že prej. Vzemeš tisti podatek ki ti odgovarja . Potem je nasprotna stra dobila čez 100% .,https://n1info.si/novice/mnenja/komentar-mete-roglic-leto-porazov-janeza-janse/,n1_27
user_n1_18,n1_31,2022-11-28 07:52,Končno se vsaj približno vračamo v normalnost.,https://n1info.si/novice/mnenja/komentar-mete-roglic-leto-porazov-janeza-janse/,
user_n1_19,n1_32,2022-11-28 06:43,PENZIJA!,https://n1info.si/novice/mnenja/komentar-mete-roglic-leto-porazov-janeza-janse/,
user_n1_20,n1_33,2022-11-28 04:12,"hkratni poraženci in poraženke tokrat so tudi tisti, ki proslavljajo - če ponazorim nogometno - zabitje kar treh avtogolov v svojo lastno mrežo.. Ena najslabših ekip, kadarkoli. ",https://n1info.si/novice/mnenja/komentar-mete-roglic-leto-porazov-janeza-janse/,
user_n1_21,n1_34,2022-11-28 06:04,"A si sploh prebral ta dober komentar? SDS prepričuje prepričane, tistih, ki bi lahko privabili nove podpornike pa ni, ali pa jih ne pustijo v ospredje. Zakaj? Bo treba Janšo vprašat. On je odgovoren. A očitno nezmotljiv. ",https://n1info.si/novice/mnenja/komentar-mete-roglic-leto-porazov-janeza-janse/,n1_33
user_n1_22,n1_35,2022-11-28 06:49,"Leto Alovih porazov, bi lahko tudi rekli. ",https://n1info.si/novice/mnenja/komentar-mete-roglic-leto-porazov-janeza-janse/,n1_33
user_n1_23,n1_36,2022-11-28 07:46,"Ti bi lahko šel na olimpijske igre, tole je konkretna mentalna gimnastika, s katero probaš svoje poraze zapakirati kot zmago. Medalja ti ne uide, v vsakem primeru si zmagovalec. ",https://n1info.si/novice/mnenja/komentar-mete-roglic-leto-porazov-janeza-janse/,n1_33
user_n1_24,n1_37,2022-11-27 21:30,🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂,https://n1info.si/novice/mnenja/komentar-mete-roglic-leto-porazov-janeza-janse/,
user_n1_23,n1_38,2022-11-27 21:24,"Samo sekunda, a ni tako, da je SdS to leto samo zmagovala? Rekordno število glasov vsakič, neki o zvočnem zidu itd., NVOjih, ki ne predstavljajo javnosti... Ne razumem od kje podatek, da izgubljajo.",https://n1info.si/novice/mnenja/komentar-mete-roglic-leto-porazov-janeza-janse/,
user_n1_22,n1_39,2022-11-27 21:13,"Zal bomo morali tega laznjivega kljukca prenasati vsaj se 21 let, dokler ne bo dosegel 50 let na celu sekte, pa tudi takrat dvomim, da se bo umaknu......ubogi slovenci, kaj smo zagresili???",https://n1info.si/novice/mnenja/komentar-mete-roglic-leto-porazov-janeza-janse/,
user_n1_25,n1_40,2022-11-27 21:10,Oči so zrcalo duše.,https://n1info.si/novice/mnenja/komentar-mete-roglic-leto-porazov-janeza-janse/,
user_n1_12,n1_41,2022-10-05 16:24,"@Al, jaz pišem o A, B, C, vi pa odgovarjate o E, F, G. SAMA MEGLA!",https://n1info.si/novice/slovenija/spomenka-hribar-na-odprti-sceni-obracunala-z-janezom-janso/,
user_n1_26,n1_42,2022-10-05 08:16,"Še enkrat. Hvala ti gospa Spomenka Hribar. Imaš več poguma, kot marsikatero moško bitje. Še posebej ta, ki je bil 10 let na začasnem delu predsednika države. ",https://n1info.si/novice/slovenija/spomenka-hribar-na-odprti-sceni-obracunala-z-janezom-janso/,
user_n1_20,n1_43,2022-10-05 13:34,"Res hud pogum je, če eno uro eminentni družbi s šopa 'pildkov' bereš svojo kritiko JJ, pa mimogrede še malo obdelaš zunanjo politiko.. Malce spominja na bralke ustave policajem pred parlamentom, njo vsaj nihče ni odnesel.. :) Predsednik Pahor je prav dobro opravil svoje delo, trudil se je za zmernost in upajmo, da bo tudi naslednik (vsaj) na tem nivoju. ",https://n1info.si/novice/slovenija/spomenka-hribar-na-odprti-sceni-obracunala-z-janezom-janso/,n1_42
user_n1_27,n1_44,2022-10-05 06:42,"Že več kot 34 let nekateri obračunavajo z Janezom Janšo. Pa kaj, ""psi lajajo, karavana gre naprej."" kot pravi pregovor. ",https://n1info.si/novice/slovenija/spomenka-hribar-na-odprti-sceni-obracunala-z-janezom-janso/,
user_n1_12,n1_45,2022-10-04 15:15,"Nedopustno je, da si JJ prisvaja Pučnika, socialdemokrata, in Henrika Tumo, prav tako socialdemokrata, za planinsko društvo. Če bi dr. Pučnik lahko govoril, a se je raje resignirano umaknil. JJ., ki je bil radikalec v KP, se je obrnil za sto osemdeset stopinj in je danes desni, avtokratski radikalec, ki čestita Trumpu, Melonijevi, se druži z Gosarjem, ki ga je v ZDA zavrgla cela družina zaradi desnih, celo rasističnih stališč; ""uči"" evropske poslance demokracije. Ko pa mu postavijo neprijetna vprašanja, pa izklopi povezavo in se izgovarja na tehnične težave. SDS s podmladkom, ki koketira z neonacizmom, ni nobena socialdemokracija. Škoda, da dr. Drnovšek zaradi približevanja EU ni takrat dopustil razrešitev afere orožje in JJ. niso bolj privili zaradi poskusa udara prosti demokratični ureditvi.",https://n1info.si/novice/slovenija/spomenka-hribar-na-odprti-sceni-obracunala-z-janezom-janso/,
user_n1_20,n1_46,2022-10-05 04:28,"Tudi vi samo sledite desetletjem sistematičnega črnjenja. Nič se mu (jim) ni treba prisvajati, kar si prisvojiti ni treba, so pa stalni poskusi na tranzicijski t.i. levici. Temeljna razlika med njim, pokojnim in njegovim sinom, prisotnimi (predsednik države..) na eni in njenim naziranjem na drugi strani, je zgolj v stopnji razčiščenosti s totalitarizmi*, fikcijo z JJ** (oboje se izrablja še pri ge. L. Novak..) in posledično z zavedanjem, kdaj je le treba 'potegniti črto', pustiti dnevno politiko pred pragom in se držati teme proslave. Ga. v bistvu ni nič ""obračunala"" - tega niti ne zmore, ni nek velik problem. Manjka zmernosti in strpnosti. Zatorej politik mednarodnega kova ni čestital neofašistki Meloni-jevi, ampak pomembni konservativni političarki iz neposredne soseščine, verjamem pa, da je to določenim težje*, tudi nemogoče razumeti.** ",https://n1info.si/novice/slovenija/spomenka-hribar-na-odprti-sceni-obracunala-z-janezom-janso/,n1_45
user_n1_28,n1_47,2022-10-04 14:55,"Rupel se je prodal za nekaj položajev. Mimogrede, kaj dela ministrica za kulturo, da je ta plačanec še na svojem kupljenem položaju. Medtem pa častitljiva gospa pove tisto, kar smo janši v obraz povedali Ljudje in sicer, da je pritlehni fašist in škodljivec.",https://n1info.si/novice/slovenija/spomenka-hribar-na-odprti-sceni-obracunala-z-janezom-janso/,
user_n1_29,n1_48,2022-10-04 14:30,"Pucnik je bil edini pravi slovenski disident v socialisticni Sloveniji. Eden izmed najbolj zasluznih za osamosvojitev Sloveniji in politicno na liniji nemske socialdemokracije. Osebnost, clovek na pravem mestu. Za Janso pa ni vec pomoci. Cestitat italijanskim neofasitom za zmago. Adijo pamet. Noz v hrbet nasim rojakom v Italiji, vsem Primorcem itd... Zalostno je, da se slovenskim desnim intelektualcem in razumnikom to ne zdi sporno. Z enim Logarjem bi politicna desnica zadihala sprosceno in s polnimi pljuci. Brez taksnih sramot.",https://n1info.si/novice/slovenija/spomenka-hribar-na-odprti-sceni-obracunala-z-janezom-janso/,
user_n1_30,n1_49,2022-10-04 13:35,"Sprenevedanje bivših komunistov (dr. Hribarjeva, Janša itd.), kdo ima (je imel) rajši dr. Pučnika (disidenta, pa vendar tudi člana komunistične partije) in kdo je zaslužnejši za osamosvojitev RS. Žalostno! Propad Jugoslavije se je začel z nastopom in vztrajanjem enostrankarske diktature KPJ oziroma republiških KP. Drugače rečeno, drugi Jugoslaviji so vladali komunisti, ki so zaradi svojih neučinkovitih politik (ekonomske, nacionalne itd.) na koncu povzročili njen krvavi razpad, kar so nekateri politično oportuno na krilih nacionalizmov (srbskega, hrvaškega, slovenskega itd.) razglasili za osamosvojitev in pobrali tantieme (politično preživetje, privatizacija itd.). ",https://n1info.si/novice/slovenija/spomenka-hribar-na-odprti-sceni-obracunala-z-janezom-janso/,
user_n1_31,n1_50,2022-10-04 12:22,"Da je bil govor gospe Spomenke prekinjan, se ni čuditi, glede na večinsko SDS občinstvo, ki ne bo dovolilo kritike tudi na svoj, predvsem pa Janšev račun.",https://n1info.si/novice/slovenija/spomenka-hribar-na-odprti-sceni-obracunala-z-janezom-janso/,
user_n1_31,n1_51,2022-10-04 12:18,"Spomenka bravo, edino pravilno. Ko je gospod Pučnik uvidel, kam meri JJ, je resignirano odnehal. Sedaj pa ta isti JJ, povzdiguje lik g. Pučnika. Čista hinavščina.",https://n1info.si/novice/slovenija/spomenka-hribar-na-odprti-sceni-obracunala-z-janezom-janso/,
user_n1_20,n1_52,2022-10-04 11:51,"Tragikomično. Ponovitev prizora s proslave ob 30. obletnici osamosvojitve. Izredno je obremenjena z JJ in ni edina. In ""oblastiželjni diktator"" je spet stoično prenašal te nebuloze. Je to boj za politično prisvojitev pokojnega, disidenta in žrtev, ali samo boj za interpretacijo? Že videno.",https://n1info.si/novice/slovenija/spomenka-hribar-na-odprti-sceni-obracunala-z-janezom-janso/,
user_n1_32,n1_53,2022-10-05 09:28,"Ne vem, če je stiočno prava beseda. Bolj morda sociopatsko. Brez kančka čustev. Porogljivo, v njegovem stilu. Kot, da je bog. Tisti, ki ga nimamo za boga, nam je to kar srhljivo za gledati. Tisti, ki ga imate, pa verjamem da vidite drugače.",https://n1info.si/novice/slovenija/spomenka-hribar-na-odprti-sceni-obracunala-z-janezom-janso/,n1_52
user_n1_33,n1_54,2022-10-04 10:48,Iskrene čestitke Ga. Spomenka! Če bi slabič Pahorček premogel le delček vašega poguma... Pa delček tega bi si želel pri vsaj nekaterih zaslepljenih sledilcih božanstva JJ.,https://n1info.si/novice/slovenija/spomenka-hribar-na-odprti-sceni-obracunala-z-janezom-janso/,
user_n1_34,n1_55,2022-10-04 10:41,"Vsaka častSpomenka, vso spoštovanje za izrečeno resnico!",https://n1info.si/novice/slovenija/spomenka-hribar-na-odprti-sceni-obracunala-z-janezom-janso/,
user_n1_35,n1_56,2022-10-04 10:41,"Vsaka častSpomenka, vso spoštovanje za izrečeno resnico!",https://n1info.si/novice/slovenija/spomenka-hribar-na-odprti-sceni-obracunala-z-janezom-janso/,
user_n1_36,n1_57,2022-10-04 09:21,"upravičeno, najboljša kritika sveh časov. prosilabi g. hribar naj tudi pove svoje menje o tej novi vladi. še posebej za te dodatke. kar se tiče kategorizacija prebivalstva! temu še bo sledilo ,pokaži rojstni list. po malem. bode človeka ne samo cela kategorizacija okrog pomoči. ampak to, se kategorizira posebej še (za vse je višek) v katero kategorijo spadajo posamezni invalidi. ni dost da so invalidi pa še to njim ni prav. razvrednotit društvo, ljude,koji itak trpijo,ker niso zdravi pa še takšno poniževanje. tudi o ostalih kategorijah. to je ena velika sramota za vlado. in sramotno ponašanje proti državljanom. če daš,daj. če nemisliš ne daj. to je isto,če ne bolj sramotno od tega kaj je janša naredio,kadar je govorio o volilcih v trenerkah!",https://n1info.si/novice/slovenija/spomenka-hribar-na-odprti-sceni-obracunala-z-janezom-janso/,
user_n1_37,n1_58,2022-10-04 08:05,Bravo Spomenka! ,https://n1info.si/novice/slovenija/spomenka-hribar-na-odprti-sceni-obracunala-z-janezom-janso/,
user_n1_38,n1_59,2022-10-04 06:32,"Bravo Spomenka, kr povejmu kar mu gre.",https://n1info.si/novice/slovenija/spomenka-hribar-na-odprti-sceni-obracunala-z-janezom-janso/,
user_n1_39,n1_60,2022-10-04 06:22,"Grunf, na to zadnje kar pozabi. Ni JJ tega sposoben. Zanj obstaja samo eno naravno stanje - vojna. Z vsemi topovi.",https://n1info.si/novice/slovenija/spomenka-hribar-na-odprti-sceni-obracunala-z-janezom-janso/,
user_n1_26,n1_61,2022-10-04 06:01,"Spomenka Hribar je ex PV primazala takšno klofuto, kjer bo še dolgo odzvanjala. Se je videla nestrpnost poslušalcev iz zelo desne hemisfere. Njihovega idola, od Boga danega, se ne sme kritizirati. ",https://n1info.si/novice/slovenija/spomenka-hribar-na-odprti-sceni-obracunala-z-janezom-janso/,
user_n1_40,n1_62,2022-10-04 05:35,Janez se vam je pa res zataknil v grlu.,https://n1info.si/novice/slovenija/spomenka-hribar-na-odprti-sceni-obracunala-z-janezom-janso/,
user_n1_41,n1_63,2022-10-04 08:04,"bil bi popolnoma nepomemben, če se ne bi ves čas sili v pozicije, kjer lahko vpliva na življenja vseh Slovencev. Ker je njegov vpliv za večino ljudi negativen, je pač odziv nanj odklonilen. Kljub temu rine s svojo alternativno realnostjo kar nekam...",https://n1info.si/novice/slovenija/spomenka-hribar-na-odprti-sceni-obracunala-z-janezom-janso/,n1_62
user_n1_21,n1_64,2022-10-04 05:11,"Pač ima ""jajca"". Čestitke. SDSovci žal niso navajeni dialoga in drugače mislečih. ",https://n1info.si/novice/slovenija/spomenka-hribar-na-odprti-sceni-obracunala-z-janezom-janso/,
user_n1_2,n1_65,2022-10-04 04:12,"Gospoda Pučnika nisem imela priložnost spoznati nizi po njegovih nastopih niti po njegovem delu. Verjetno je bil aktiven aktivist celo svoje življenje, Jaz ga vidim, kot neprilagodljivo osebo, tudi nestrpno osebo. Morda zaradi redkih stikov z njim se celo motim.",https://n1info.si/novice/slovenija/spomenka-hribar-na-odprti-sceni-obracunala-z-janezom-janso/,
user_n1_42,n1_66,2022-10-03 23:10,"Hribarjeva je bila pravo kukavičje jajce v osamosvojitvenem procesu. Danes kolaborira s tistimi, ki jim osamosvojitev ne le ni bila intimna opcija, temveč so v ozadju na polno rovarili proti njej. ",https://n1info.si/novice/slovenija/spomenka-hribar-na-odprti-sceni-obracunala-z-janezom-janso/,
user_n1_22,n1_67,2022-10-04 13:05,Res je .,https://n1info.si/novice/slovenija/spomenka-hribar-na-odprti-sceni-obracunala-z-janezom-janso/,n1_66
