uporabnik,ID_komentarja,datum_ura,komentar,vir,odgovor_na
user_24ur_81,24ur_534,2022-11-21 18:18:23,A na Bavarskem..,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_528
user_24ur_59,24ur_535,2022-11-21 18:19:46,"Brake dirt, kaj se je Vam pripetilo v življenju, da iz Vas veje ta zagrenjenost? Majhnost v slovenskem karakterju? Ste to mislili?",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_528
user_24ur_124,24ur_536,2022-11-21 18:20:21,"5, vsi kompanjoni po Evropi zaradi tega sedijo, le Janez ne...ti to nič ne pove?",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_528
user_24ur_34,24ur_537,2022-11-21 18:22:18,"Večina nas ne mara lažnivcev, manipulantov, cinikov, tvorcev sovraštva in razdvajanja ljudi.",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_528
user_24ur_59,24ur_538,2022-11-21 18:29:14,"Nidani, ko bo imel sodnijo na remote controll puklasti bo pa kakšen ponosni naslednik pravnomočno obsojen. Tako, da si tukaj ni treba ustvarjati utvar.",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_528
user_24ur_229,24ur_539,2022-11-21 18:11:06,Vsi politiki v Sloveniji iz istega gnezda!,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,
user_24ur_124,24ur_540,2022-11-21 18:13:43,Skoraj vsi so rojeni v SFRJ...,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_539
user_24ur_230,24ur_541,2022-11-21 18:14:06,"To trdite samo janšisti, ker hočete s tem vašega Janšo izenačiti s Golobom. Smešni ste.",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_539
user_24ur_229,24ur_542,2022-11-21 18:17:28,"Kako moraš biti tako slep, no ja, resnica je že zdavnaj zunaj. Ob tem deljenju na vaše in naše, mi gre na bruhanje.",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_539
user_24ur_81,24ur_543,2022-11-21 18:11:05,Iste vrednote imata 🎀,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,
user_24ur_225,24ur_544,2022-11-21 18:10:40,Bog nam pomagaj,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,
user_24ur_230,24ur_545,2022-11-21 18:11:59,Vam janšistom niti Bog ne more več pomagati. Gotovi ste.,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_544
user_24ur_212,24ur_546,2022-11-21 18:12:52,spet cmokas,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_544
user_24ur_81,24ur_547,2022-11-21 18:13:32,A na Bavarskem,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_544
user_24ur_218,24ur_548,2022-11-21 18:13:39,Tudi Bog se je obrnil proč od SĐS-a 😅😅😅😅😅😅😅,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_544
user_24ur_81,24ur_549,2022-11-21 18:15:00,Prašek maš to..Savić bo zdaj našaltal stoenko,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_544
user_24ur_34,24ur_550,2022-11-21 18:24:17,Boljše da nam pomaga bog kot Janez.,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_544
user_24ur_213,24ur_551,2022-11-21 18:10:13,"Dajmo hrabri pingoti is Trstenjakove.Čeravno politkomisar počasi končuje svojo pot,menda ne boste končali pri teh obrabljenih floskulah.Dajmo si hitro izmislit kje so še miljarde od vaših nasprotnikov ,ker za Ivanove si ne rabite.",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,
user_24ur_225,24ur_552,2022-11-21 18:10:59,Opisal si leve,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_551
user_24ur_212,24ur_553,2022-11-21 18:14:50,"nic ni narobe napisal, najvecji levaki so v ukradeni stranki",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_551
user_24ur_230,24ur_554,2022-11-21 18:09:45,"Upam, verjamem, da bosta Nataša Pirc Musar in dr Golob končno odpravila janšzem in Janšo poslala na smetišče zgodovine. Toliko zla, sovraštva, nasprotij, tajkunov, zaničevanja, zmerjanja, žaljenja, poniževanja, kraje, koruptivnosti, nepotizma kot je ustvaril Janša v 30 letih, bo težko sanirati v naslednjih 30 letih.",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,
user_24ur_231,24ur_555,2022-11-21 18:12:47,"Prehmal odstranjen od materinga zizka pa ga boli, če mu kdo kaj krivo reče ali pa v napačnem tonu",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_554
user_24ur_218,24ur_556,2022-11-21 18:08:26,3 X ZA !!!!!!!!!!!!!!!!!!!!!!,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,
user_24ur_124,24ur_557,2022-11-21 18:09:55,Tako je! 👍,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_556
user_24ur_81,24ur_558,2022-11-21 18:10:47,Tako je pa 1xza višji rtv prispevek,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_556
user_24ur_221,24ur_559,2022-11-21 18:11:25,3x Ne,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_556
user_24ur_225,24ur_560,2022-11-21 18:11:45,Treba uničiti starostnike v dimovih,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_556
user_24ur_218,24ur_561,2022-11-21 18:11:54,marela ....... Jaz sem tudi ZA višji prispevek !!!!!!!!!!!!!!!!!!!!!!!!!!!,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_556
user_24ur_231,24ur_562,2022-11-21 18:05:45,"Sej bo čez 4 leta bolše.... aja nebo ker bojo mediji poročali kako ta vlada ni morala nič uresničiti ker so pokrivali dolgove prejšne vlade... začarn krog levičerjev čez štiri leta pa spet nova stranka kot jih je že bilo nešteto SAB,SMC,LMŠ.... in spet se bo našel kak nov obraz, ki ga bodo podpirali rdeči strički ....",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,
user_24ur_124,24ur_563,2022-11-21 18:07:12,"Volivci volimo, a veš svečko?! In, nočemo vas! 😊",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_562
user_24ur_34,24ur_564,2022-11-21 18:08:26,"Pa tolaži se, da bo boljše in upaj, da boš začel sam razmišljati.",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_562
user_24ur_229,24ur_565,2022-11-21 18:09:08,"Hahaha, volilci volite, naivnež!",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_562
user_24ur_124,24ur_566,2022-11-21 18:11:12,"Trg, smiliš se mi... 😊",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_562
user_24ur_229,24ur_567,2022-11-21 18:20:18,"Nidani, ti meni prav nič, ti privoščim tisto, kar prihaja.",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_562
user_24ur_34,24ur_568,2022-11-21 18:03:43,"Kako poraz peče poražene desničarje. Ko berem to primitivno bruhanje ognja, se mi ne da odpreti pipe, da bi gasil.",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,
user_24ur_232,24ur_569,2022-11-21 18:03:15,To sta dva brezmadežna človeka.,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,
user_24ur_34,24ur_570,2022-11-21 18:09:19,"Sta, ampak bistveno manj od Janeza.",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_569
user_24ur_202,24ur_571,2022-11-21 18:00:56,Vrednote plenjenje v državnem podjetju in izogibanje plačevanja davkov --pokvarjena do dna,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,
user_24ur_34,24ur_572,2022-11-21 18:04:43,"Zgubili ste, brez veze, da se na takšen način tolažiš.",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_571
user_24ur_34,24ur_573,2022-11-21 18:00:25,"Kdo bi si misli, da bo svoboda največji strup za janšisem.",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,
user_24ur_221,24ur_574,2022-11-21 18:07:05,Izgubili smo vsi rdeci in desni ker ti korita videl ne bos . Vse kar bos videl je to da bos financiral 2 obraza ki ga vidis gor.,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_573
user_24ur_34,24ur_575,2022-11-21 18:10:05,Ti si pa na hece.,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_573
user_24ur_81,24ur_576,2022-11-21 17:59:07,Iste vrednote našega Robija in Musar...,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,
user_24ur_233,24ur_577,2022-11-21 18:01:26,"Vrednote imata iste ja,samo ne vem če sta še plodna.",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_576
user_24ur_34,24ur_578,2022-11-21 17:56:32,Koliko lepše je videti Natašo zraven Goloba kot pa če bi bil tam razočarani Anže.,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,
user_24ur_229,24ur_579,2022-11-21 17:52:43,"Joj Slovenke in Slovenci, kako nič ne vidite. Enako zaslepljeni, kot pri pecivu za k0rono.",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,
user_24ur_221,24ur_580,2022-11-21 17:55:43,"Za korono je Janezu potrebno oprostiti , ker levi so tocno vedeli kaj nas caka zato pa so predali oblast zal je bil cel svet bil prevaran .",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_579
user_24ur_34,24ur_581,2022-11-21 17:59:05,"Bratci, janšisti vas je malo, vse manj. Vi niste zaslepljeni, ampak ste slepi in gluhi, pa še kaj bi se našlo slabega.",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_579
user_24ur_221,24ur_582,2022-11-21 18:03:28,Torej brat rdeci Jank se strinjas z nizjo placo ?,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_579
user_24ur_221,24ur_583,2022-11-21 18:04:29,"Toliko denarja kot je Janez dal drzavljanom republike Slovenije ni se nihce , zal",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_579
user_24ur_124,24ur_584,2022-11-21 17:52:37,Kakšno trpljenje janšistov...samo malo svobode je treba... 🤭😁🤣😂,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,
user_24ur_112,24ur_585,2022-11-21 17:52:09,Dobesedno prepozna rit vsega,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,
user_24ur_234,24ur_586,2022-11-21 17:51:53,Kaj vse so ljudje pripravljeni narediti za denar!!!!Sram me je tega psihopata in dekle.,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,
user_24ur_230,24ur_587,2022-11-21 18:04:18,Odseli se.,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_586
user_24ur_139,24ur_588,2022-11-21 17:48:53,"Liza Minnelli, a kdo pozna prvih 6 besed refrena njenega najbolj popularnega komada?",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,
user_24ur_235,24ur_589,2022-11-21 17:44:35,"""gliha vkup štriha"" = Isti ptiči skup letijo.",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,
user_24ur_34,24ur_590,2022-11-21 18:01:16,"Peče, peče poraz, a ne.",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_589
user_24ur_230,24ur_591,2022-11-21 18:05:10,Ja in kaj je tu narobe? Ali je Janša letel skupaj s nasprotniki? Smešni ste s temi bedastimi komentarji.,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_589
user_24ur_236,24ur_592,2022-11-21 17:42:13,O seveda bo plodno LEGALNO bodo kradli skupaj!,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,
user_24ur_230,24ur_593,2022-11-21 18:06:28,"Mogoče, ampak to moramo šele doživeti. Z Janšo smo pa že doživeli kako je kradel. Ne zna pojasniti od kod mu piškavih 200.000 €. Musarjeva zna, Golob zna.",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_592
user_24ur_198,24ur_594,2022-11-21 17:41:56,Delita iste vrednote. Drži. Elektro oligarh in tajkunska pravnica.,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,
user_24ur_237,24ur_595,2022-11-21 17:41:21,"Kašne vrednote delita,plenjenje po javnih podjetjih in pranje denarja v davčnih oazah..to so za vaju vrednote?",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,
user_24ur_230,24ur_596,2022-11-21 18:07:06,"A je vrednota, da ti lažeš?",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_595
user_24ur_159,24ur_597,2022-11-21 17:41:05,"Pa nej ze shujsa no, pa to jo vsak osebni trener zrihta u pol leta sam nazerat pa lezat ne sme! Pa polhna opranga dnarja si lohk prvos najboljsga… lol!",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,
user_24ur_238,24ur_598,2022-11-21 17:39:35,"Golob, ne bom te poslušal, bom trikrat PROTI.",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,
user_24ur_239,24ur_599,2022-11-21 17:39:35,"kšn hinavc je ta mali narcisek,...nataša je bla njegova tretja izbira",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,
user_24ur_231,24ur_600,2022-11-21 17:52:44,"Sam, da si mal rdečkast pa bo sodelovanje plodno",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_599
user_24ur_139,24ur_601,2022-11-21 17:38:42,"@bofur, presenetljivo, a zelo lepo je videti ko se ortodoksni levičarji zalagate za slovenščino. To vam ni v navadi, kaj šele prioriteta. Torej - pohvale za hrabrost.",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,
user_24ur_159,24ur_602,2022-11-21 17:38:35,Zdrahar pa utajevalka davkov na najviskih funkcijah! Lol!,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,
user_24ur_240,24ur_603,2022-11-21 17:35:54,To imamo kar smo se odločili v večini!!!Veliki večini!!!Demokracija je zgrajena na tem...čeprav nekateri nočejo priznati!!!To so pač ljudje ki jim nikoli ni nič prav!!Ljudje enoumja...,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,
user_24ur_231,24ur_604,2022-11-21 17:38:42,Pri Muserjevi zgolj za slabih 4%,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_603
user_24ur_139,24ur_605,2022-11-21 17:35:03,Tudi meni veliko pomenijo vr€dnot€.,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,
user_24ur_55,24ur_606,2022-11-21 17:33:28,"dragi državljani, levi in desni. Primte se za ""tošlne"".",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,
user_24ur_241,24ur_607,2022-11-21 17:28:58,"Zanimivo delita iste crednote torej denar pridobljen na korupcijski nacin, groziti vsem, ki ne mislijo enako, kot npr v zdravstvu takoj v kali zatreti tiste, ki bi radi boljse zdravstvo za ljudi in s tem pridemo do dejstca, da ta vlada nima namena narediti zdravstvo za ljudi ampak za elito.",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,
user_24ur_124,24ur_608,2022-11-21 17:30:19,"Svečkarji...drugim naprtijo, kar sami počnejo... 🥴",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_607
user_24ur_233,24ur_609,2022-11-21 18:05:35,"Svečko si porini direktno,veš kam.",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_607
user_24ur_187,24ur_610,2022-11-21 17:28:45,Desni ne veste kaj je to dostojanstvo..zalostno..( za vas mislim ),https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,
user_24ur_231,24ur_611,2022-11-21 17:28:36,Dva bogatuna zagovarjata ideologijo kako si se mora zmanjašti razliko med bogatimi in revnimi kako ironično,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,
user_24ur_242,24ur_612,2022-11-21 17:38:12,"Ne med bogatimi in revnimi, ampak med revnimi in majčkeno manj revnimi.",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_611
user_24ur_231,24ur_613,2022-11-21 17:40:17,Saj res partija se ne šteje za isto razredne tudi na sodišču ne :),https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_611
user_24ur_124,24ur_614,2022-11-21 17:27:32,Živela svoboda! Prav lažje se diha! 👌👍💪,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,
user_24ur_243,24ur_615,2022-11-21 17:27:20,"enake vrednote ! oja, to pa vemo",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,
user_24ur_55,24ur_616,2022-11-21 17:25:08,....plodno.....človek crkne od smeha.,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,
user_24ur_244,24ur_617,2022-11-21 17:24:22,Kje je Ivan ? A ni Logar zmagal,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,
user_24ur_245,24ur_618,2022-11-21 17:23:51,Katero vrednoto to? Dajmo vse pokrast?,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,
user_24ur_124,24ur_619,2022-11-21 17:28:13,"Halo, SDS ni več na oblasti...",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_618
user_24ur_228,24ur_620,2022-11-21 17:23:04,SFRJ v malem.,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,
user_24ur_228,24ur_621,2022-11-21 17:23:54,Ne lomite mi bagrenje,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_620
user_24ur_244,24ur_622,2022-11-21 17:26:33,ko bo slovenščina v Sloveniji manjšinski jezik me pokliči,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_620
user_24ur_246,24ur_623,2022-11-21 17:22:49,Vrane se že zbirajo da se zmenijo kaj svetlečega še obstaja za pokrast.,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,
user_24ur_8,24ur_624,2022-11-21 17:22:25,V redu je to zelo v redu!,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,
user_24ur_247,24ur_625,2022-11-21 17:21:53,"Musarjeva, proces Brdo-Brioni stoji, ni Pahor nič naredil, pa tudi vi ne boste! Mene zanima samo, ali se ureja zdravstvo?! S temi vašimi ""procesi"", se vi ukvarjajte v prostem času, potrebno je urediti druge bolj pomembne zadeve!",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,
user_24ur_129,24ur_626,2022-11-21 17:26:22,"A ona bo reševala, kar Koritnik Janez ni v 30 letih😥",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_625
user_24ur_247,24ur_627,2022-11-21 17:28:20,"Človek, kak kotitnik Janez?! A pa ste levaki res tako nerazgledani, da tudi tega ne veste, da so v večini časa vladali vaši levaki! Torej, vaši levaki niso nič rešili!",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_625
user_24ur_223,24ur_628,2022-11-21 17:16:26,Slabo kaže SLO če delita iste vrednote torej absolutno kimanje US Eliti oz izpostavi Brusel dejansko enako kot JJ,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,
user_24ur_58,24ur_629,2022-11-21 17:16:00,"Ivan,Orban in Putin tudi delijo iste vrednote,pa nič o njih..",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,
user_24ur_248,24ur_630,2022-11-21 17:15:00,Torej. Republika Slovenija postaja zopet Socialistična Republika Slovenija. Začne se odštevanje od 1991 nazaj.,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,
user_24ur_240,24ur_631,2022-11-21 17:30:03,Socialistična bo dokler bo obstajal komunistični odpad SDS!!!,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_630
user_24ur_231,24ur_632,2022-11-21 17:14:37,levaki še useen se dejte zavedat da se 45% Slovencev ne strinja z vami LP,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,
user_24ur_129,24ur_633,2022-11-21 17:24:07,"Jaz sem takoj zato, da Slovenijo razdelimo na dva dela, pa naj vam vlada Janez... ostalim pa Golob... boste kmal prosili za pomoč🍇",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_632
user_24ur_221,24ur_634,2022-11-21 17:35:40,To nebi bilo slabo . Golob vam bi nizal place ✌️ vsi podjetniki bi odsli tudi za soc nebi imeli,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_632
user_24ur_231,24ur_635,2022-11-21 17:35:54,daleč bi prišli s kulturniki in raznoraznimi inštituti brez gospodarstva ja denar bi pa služili s plesanjem ?,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_632
user_24ur_204,24ur_636,2022-11-21 17:14:34,Samo vprašanje časa kdaj bosta gostila Kim Džong-una.,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,
user_24ur_231,24ur_637,2022-11-21 17:21:01,Zapustimo NATO gremo v Organizacijo pogodbe o kolektivni varnosti pa srp pa kladivo nazaj na zastavo pa se nehamo pretvarjat,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_636
user_24ur_88,24ur_638,2022-11-21 17:12:40,"'Deliva iste vrednote, sodelovanje bo plodno'. Torej si bosta plodno skupaj napolnila svoje tajkunske žepe.",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,
user_24ur_129,24ur_639,2022-11-21 17:16:09,"Zaenkrat imata še čisto vest, za razliko od bivšega komunista in obsojenca, ki sodeluje z raznimi utajevalci davkov snežići in mafijozoti ala majbert pharm",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_638
user_24ur_242,24ur_640,2022-11-21 17:21:01,Musar JE mafijozo. 😅🤣,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_638
user_24ur_249,24ur_641,2022-11-21 17:25:41,jajo nista kumrovške šole.,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_638
user_24ur_129,24ur_642,2022-11-21 17:28:36,"Ti to brez dokazov trosiš, a si od Janeza slišal👀",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_638
user_24ur_242,24ur_643,2022-11-21 17:45:06,"Sama je povedala, kako ceni Darka Horvata, tranzicijskega oligarha, ki se skriva v tujini. Musar prihaja iz njegove šole.",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_638
user_24ur_250,24ur_644,2022-11-21 17:12:37,Edino kar delita je da ni desnica to je pa tudi vse...,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,
user_24ur_133,24ur_645,2022-11-21 17:12:25,"Delita iste vrednote ? Krasno, oba sta navajena na milijone !",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,
user_24ur_251,24ur_646,2022-11-21 17:11:16,torej....dejanšizem in deratizacija v teku in lepo napreduje ...Še 3X ZA ...,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,
user_24ur_252,24ur_647,2022-11-21 17:28:58,ja in to je vse kar jih povezuje,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_646
user_24ur_204,24ur_648,2022-11-21 17:11:09,Še malo pa se zopet vrne zvijezda na zastavo v imenu ljudstva in Svobode.,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,
user_24ur_244,24ur_649,2022-11-21 17:25:16,"Tako kot Kalifornija ki ima tudi ""zvijezdo"" na zastavi",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_648
user_24ur_251,24ur_650,2022-11-21 17:08:45,"nižje štabski plačanci in apartčiki že krulijo o oligarhih , davčnih oazah in podobno....Še dobro da kolega in svetovalec dr .davčnih utaj druži z bivšim komunistom lažnivim janšo....isti janša pa po Mavriciju - ki je seveda davčna oaza - "" igra golf "" ....in s prijaHtelji vozaka na jahtah - prijaHtelji pa največji dobavitelji v zdravstvu....seveda vse slučajno...Največji lobist. dimnik pa se slučajno pojavi kar v dnevni sobi bivšega komunista lažnivega janše....in še seveda slučajno nastavi fotoaparatu s plastično puškico....tko , simbolno....pa to....",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,
user_24ur_129,24ur_651,2022-11-21 17:11:44,"Ja tega ovčareja noče slišat, Oz. ne smejo mislit s svojo glavo... jj misli zanje😆😆",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,24ur_650
user_24ur_253,24ur_652,2022-11-21 17:08:21,"Upam ,da bo nova predsednica končno prekinila janšistično prilklanjanje orbanu,saj ta nosi šal na katerem je celotno prekmurje madžarsko a z tem se je strinjala sds vlada o pahorju pa škoda besed.",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,
user_24ur_129,24ur_653,2022-11-21 17:07:34,"Super... nafta gre dol, elektrika je ok, plina je dost, penzije ok.... vlada dela dobro. kaj cvilite desnuhi....pejte na noro jokat tomašiću👀",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,
user_24ur_82,24ur_654,2022-11-21 17:06:54,"Mene zanima predvsem pogled na običajnega človeka, ali delita enake vrednote? Ali tega človeka sploh ne vidita in tako spet delita enake vrednost.",https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,
user_24ur_254,24ur_655,2022-11-21 17:05:39,Folk a vi to resno...,https://www.24ur.com/novice/slovenija/premier-sprejel-prvo-predsednico-drzave.html,
