uporabnik,ID_komentarja,datum_ura,komentar,vir,odgovor_na
user_nova24_0,nova24_0,2022-12-08 20:43,"Nacisti,fašisti,komunisti, isti..,isti...,isti...isti",https://nova24tv.si/slovenija/politika/izjava-dneva-ce-bi-to-pocela-janseva-vlada-bi-v-drzavi-zmanjkalo-koles/,
user_nova24_1,nova24_1,nova24_0,Ti tudi. Nekaj pametnega pa škoberne res zna.ce bi sd zdaj bila pametna bi zapustila vlado in tako dodala par procentov priljubljenosti xmxa svoji stranko.ksr pa stranko vodi Fata pač tega ne bo. žal,https://nova24tv.si/slovenija/politika/izjava-dneva-ce-bi-to-pocela-janseva-vlada-bi-v-drzavi-zmanjkalo-koles/,2022-12-08 23:06
user_nova24_2,nova24_2,2022-12-08 20:48,"Ker pa to dela murglski maziljenjec, diktator Golob, pa ne boste kolesarili, Socialni ""demokrati""? Ker ste za diktaturo, ki jo źeli kucanov ptič uvesti?! Poglejte se v ogledalo!",https://nova24tv.si/slovenija/politika/izjava-dneva-ce-bi-to-pocela-janseva-vlada-bi-v-drzavi-zmanjkalo-koles/,
user_nova24_3,nova24_3,2022-12-08 21:17,bedak,https://nova24tv.si/slovenija/politika/izjava-dneva-ce-bi-to-pocela-janseva-vlada-bi-v-drzavi-zmanjkalo-koles/,
user_nova24_4,nova24_4,nova24_2,NE BI ZMANJKALO KOLES! Zmanjkalo bi municije! Če bio janša samo poiskušal kar dela primorski Duče !,https://nova24tv.si/slovenija/politika/izjava-dneva-ce-bi-to-pocela-janseva-vlada-bi-v-drzavi-zmanjkalo-koles/,2022-12-09 08:57
user_nova24_5,nova24_5,2022-12-08 21:21,"Najslabša, najbolj nesposobna, najbolj škodljiva vlada v zgodovini samostojne Slovenije....Vlada,ki ruši demokracijo. Vlada, ki se norčuje iz ljudi. Konglomerat laži, sprenevedanj, polit.korupcije, praznih obljub, puhlic, primitivizma, napuha, pijanosti od oblasti..... Vlada, ki ji pomagajo dihati mediji.....brez njih bi se sesula sama vase.",https://nova24tv.si/slovenija/politika/izjava-dneva-ce-bi-to-pocela-janseva-vlada-bi-v-drzavi-zmanjkalo-koles/,
user_nova24_6,nova24_6,nova24_5,"Vlada, ki najbolj KRADE, ZATIRA in PONAREJA.",https://nova24tv.si/slovenija/politika/izjava-dneva-ce-bi-to-pocela-janseva-vlada-bi-v-drzavi-zmanjkalo-koles/,2022-12-08 23:09
user_nova24_7,nova24_7,nova24_5,"In ta vlada bo s pomočjo koristnih idiotov , vladala še naslednjih 100 let. Ne verjamete? Se slišimo čez 4 leta , na naslednjih volitvah, in potem na vsake 4 leta, do l. 2120.",https://nova24tv.si/slovenija/politika/izjava-dneva-ce-bi-to-pocela-janseva-vlada-bi-v-drzavi-zmanjkalo-koles/,2022-12-08 23:14
user_nova24_8,nova24_8,nova24_7,"Fanatizem je kot sanje, ki jih nekateri sprejemajo kot resničnost in vsiljujejo drugim.",https://nova24tv.si/slovenija/politika/izjava-dneva-ce-bi-to-pocela-janseva-vlada-bi-v-drzavi-zmanjkalo-koles/,2022-12-09 12:42
user_nova24_9,nova24_9,2022-12-08 21:39,"Dolgolasi udbovski pankrt ima ambicije svetovnega voditelja , mentalno kapaciteto provincionalnega mešetarja in karizmo kurjega tatu . Žvepleni pritlikavec milan kučan se je s serpentinškom ustrelil v koleno , s pernatim maymunom pa še v drugo .",https://nova24tv.si/slovenija/politika/izjava-dneva-ce-bi-to-pocela-janseva-vlada-bi-v-drzavi-zmanjkalo-koles/,
user_nova24_10,nova24_10,nova24_9,Operira pa ramo.Ali vse štima?,https://nova24tv.si/slovenija/politika/izjava-dneva-ce-bi-to-pocela-janseva-vlada-bi-v-drzavi-zmanjkalo-koles/,2022-12-08 21:48
user_nova24_11,nova24_11,2022-12-08 22:08,"V Tarči pa klakoćar spet oči kot angora zajec....tale ga pa mora vlečt.... han pa spet brcanje v temo, nabija v tri krasne, kmetavzar pravi.",https://nova24tv.si/slovenija/politika/izjava-dneva-ce-bi-to-pocela-janseva-vlada-bi-v-drzavi-zmanjkalo-koles/,
user_nova24_12,nova24_12,nova24_11,"...ne žali kmetov, so danes gospodje za te parazite",https://nova24tv.si/slovenija/politika/izjava-dneva-ce-bi-to-pocela-janseva-vlada-bi-v-drzavi-zmanjkalo-koles/,2022-12-09 06:34
user_nova24_11,nova24_13,nova24_12,"Napisal sem kmetavzar, ne kmet...to ni isto, kmete jaz cenim.",https://nova24tv.si/slovenija/politika/izjava-dneva-ce-bi-to-pocela-janseva-vlada-bi-v-drzavi-zmanjkalo-koles/,2022-12-09 08:00
user_nova24_13,nova24_14,nova24_11,"Ta barva oči niso aditivi od znotraj, ampak je nastala zaradi nezakonite in nepremišljene osvetlitve prejšnje vlade.",https://nova24tv.si/slovenija/politika/izjava-dneva-ce-bi-to-pocela-janseva-vlada-bi-v-drzavi-zmanjkalo-koles/,2022-12-08 22:49
user_nova24_2,nova24_15,2022-12-08 20:36,DOL Z DIKTATURO GOLOBA!,https://nova24tv.si/slovenija/politika/izjava-dneva-ce-bi-to-pocela-janseva-vlada-bi-v-drzavi-zmanjkalo-koles/,
user_nova24_4,nova24_16,nova24_15,"S kriminal aparthajd diktaturo Goloba, ja, podpis!",https://nova24tv.si/slovenija/politika/izjava-dneva-ce-bi-to-pocela-janseva-vlada-bi-v-drzavi-zmanjkalo-koles/,2022-12-08 21:38
user_nova24_14,nova24_17,2022-12-08 22:41,"Imam občutek, da sračjemu gnezdu zmanjkuje kisika. Čakam, da ga bo zmanjkalo.",https://nova24tv.si/slovenija/politika/izjava-dneva-ce-bi-to-pocela-janseva-vlada-bi-v-drzavi-zmanjkalo-koles/,
user_nova24_7,nova24_18,nova24_17,Tu pa lahko čakaš še vsaj 100 let.,https://nova24tv.si/slovenija/politika/izjava-dneva-ce-bi-to-pocela-janseva-vlada-bi-v-drzavi-zmanjkalo-koles/,2022-12-08 23:16
user_nova24_14,nova24_19,nova24_18,Koliko pa je kisika v eni bombi?,https://nova24tv.si/slovenija/politika/izjava-dneva-ce-bi-to-pocela-janseva-vlada-bi-v-drzavi-zmanjkalo-koles/,2022-12-08 23:21
user_nova24_13,nova24_20,2022-12-08 21:36,"Kar je najslajše pri tej vladi,sfukala se bo sama.",https://nova24tv.si/slovenija/politika/izjava-dneva-ce-bi-to-pocela-janseva-vlada-bi-v-drzavi-zmanjkalo-koles/,
user_nova24_15,nova24_21,2022-12-08 22:04,"“Tajno sledenje brez odredbe sodišča. Razrešitev ministrice, ki je želela preprečiti politične pritiske na policijo. Polmilijardna dokapitalizacija. In šele četrtek je. Če bi se to dogajalo v vladi Janeza Janše, bi v državi zmanjkalo koles … Ni ok. Res ni ok,” Že meseca marca letos pred volitvami sem pisal, da tisti, ki se druži z Jankovićem ni kaj prida in Golob se obnaša kakor, da je enojajčni dvojček z njim, Kriminalna združba ki jo je zbral pod okriljem sekte GS, je poskus vspostavitve totalitarnega režima, ki smo mu razgledani iz dneva v dan bolj priča.",https://nova24tv.si/slovenija/politika/izjava-dneva-ce-bi-to-pocela-janseva-vlada-bi-v-drzavi-zmanjkalo-koles/,
user_nova24_16,nova24_22,2022-12-08 20:37,Dvojna merila kot običajno.,https://nova24tv.si/slovenija/politika/izjava-dneva-ce-bi-to-pocela-janseva-vlada-bi-v-drzavi-zmanjkalo-koles/,
user_nova24_13,nova24_23,2022-12-08 21:58,"V današnji tarči Han prizna,da ga niti čistilka ne seznani ,kaj se dogaja na vladi. Ni čudno,da ga Holob ne spusti pred mikrofon tiskovke.",https://nova24tv.si/slovenija/politika/izjava-dneva-ce-bi-to-pocela-janseva-vlada-bi-v-drzavi-zmanjkalo-koles/,
user_nova24_17,nova24_24,2022-12-08 23:05,"ko gre za borbo pri koritu so levi nacisti neizprosni, tudi do svojih - idioti, vi pa samo plešite, ker sedaj so vaši na oblasti !!!",https://nova24tv.si/slovenija/politika/izjava-dneva-ce-bi-to-pocela-janseva-vlada-bi-v-drzavi-zmanjkalo-koles/,
user_nova24_18,nova24_25,2022-12-08 21:21,"vsi politiki ste za en drek ! hlapci zahodne aristokracije diktatorske ! slovenija beleži največ izseljenih državljanov v tujino po osamosvojitvi, začelo se je l. 2012 ! po drugi strani pa največ albancev, busancev do sedaj !",https://nova24tv.si/slovenija/politika/izjava-dneva-ce-bi-to-pocela-janseva-vlada-bi-v-drzavi-zmanjkalo-koles/,
user_nova24_19,nova24_26,nova24_25,Glavno mesto Kosova je Kranj,https://nova24tv.si/slovenija/politika/izjava-dneva-ce-bi-to-pocela-janseva-vlada-bi-v-drzavi-zmanjkalo-koles/,2022-12-08 21:41
user_nova24_19,nova24_27,2022-12-08 21:39,"Bla, bla, bla, kavč komentatorji... in še vedno sedite doma. Mater a moram jaz priti iz Dalmacije in pripeljati s seboj torcido, da naredi red v Sloveniji...marsikaj prenesem, jamranja brez ukrepanja pa ne prenašam najbolje. Če se spravite na ulice pridem tudi sam, če pa boste sedeli doma in jamrali vam/nam tudi Bog ne bo pomagal.",https://nova24tv.si/slovenija/politika/izjava-dneva-ce-bi-to-pocela-janseva-vlada-bi-v-drzavi-zmanjkalo-koles/,
user_nova24_13,nova24_28,nova24_27,"Romy zakaj na silo? Si prebral kako so obračunali varuhi reda z najstniki? Takšnega tretmana, kot so ga bili deležni ""kolesarji"", verjetno ne bo več. Imam občutek,da samo čakajo,glede na politično ""nepristraskost"" policije ,pakazati kako in kaj.",https://nova24tv.si/slovenija/politika/izjava-dneva-ce-bi-to-pocela-janseva-vlada-bi-v-drzavi-zmanjkalo-koles/,2022-12-08 21:49
user_nova24_19,nova24_29,nova24_28,"Preberi moj odgovor sparyu, če bi tako razmišljali leta 91, bi sedaj živeli v Veliki Srbiji",https://nova24tv.si/slovenija/politika/izjava-dneva-ce-bi-to-pocela-janseva-vlada-bi-v-drzavi-zmanjkalo-koles/,2022-12-09 06:51
user_nova24_12,nova24_30,nova24_27,"...a ti si že predčasno v izgnanstvu...tako bi se vsak repenčil---spizdi iz države, pa od daleč komandira in lapa...",https://nova24tv.si/slovenija/politika/izjava-dneva-ce-bi-to-pocela-janseva-vlada-bi-v-drzavi-zmanjkalo-koles/,2022-12-09 06:38
user_nova24_19,nova24_31,nova24_30,"Dobro jutro tudi tebi. Nisem v izgnanstvu, sem v svoji domovini enega od svojih staršev, za katero sem bil bitke 4 leta zaradi podobnih idiotov takrat v Srbiji kot so sedaj v Sloveniji in kjer sm si zaradi nemogočega sodelovanja v Slo, ustvaril prihodnost. Tako da moje srce bije za Triglav in Šahovnico. Pa naj vam/nam bo srečno in naj bo to moj zadnji komentar dokler ne vzamete usode v svoje roke.",https://nova24tv.si/slovenija/politika/izjava-dneva-ce-bi-to-pocela-janseva-vlada-bi-v-drzavi-zmanjkalo-koles/,2022-12-09 06:50
user_nova24_12,nova24_32,nova24_27,...pa se ja neboš šel že obesit...hi..hi..hi..,https://nova24tv.si/slovenija/politika/izjava-dneva-ce-bi-to-pocela-janseva-vlada-bi-v-drzavi-zmanjkalo-koles/,2022-12-09 07:14
user_nova24_7,nova24_33,nova24_27,Bravo,https://nova24tv.si/slovenija/politika/izjava-dneva-ce-bi-to-pocela-janseva-vlada-bi-v-drzavi-zmanjkalo-koles/,2022-12-08 23:17
user_nova24_10,nova24_34,2022-12-08 21:44,"Bojim se samo ,da ko bo počilo bo hudo.",https://nova24tv.si/slovenija/politika/izjava-dneva-ce-bi-to-pocela-janseva-vlada-bi-v-drzavi-zmanjkalo-koles/,
user_nova24_20,nova24_35,2022-12-08 21:38,"Kaj pa nova predsednica NPM? Je rekla, da ne bo tiho. A bo počakala do 23.12. potem pa bo začela govoriti? Me prav zanima, če in kaj bo rekla, glede na to, da bo Bobnarjeva delala pri njej.",https://nova24tv.si/slovenija/politika/izjava-dneva-ce-bi-to-pocela-janseva-vlada-bi-v-drzavi-zmanjkalo-koles/,
user_nova24_10,nova24_36,nova24_35,Ko bo ona začela govoriti bo zagorelo.,https://nova24tv.si/slovenija/politika/izjava-dneva-ce-bi-to-pocela-janseva-vlada-bi-v-drzavi-zmanjkalo-koles/,2022-12-08 21:48
user_nova24_21,nova24_37,nova24_35,"Brez skrbi, da se bo ostro borila proti fašizmu, ker je pogumna borka za svobodo in napredek.",https://nova24tv.si/slovenija/politika/izjava-dneva-ce-bi-to-pocela-janseva-vlada-bi-v-drzavi-zmanjkalo-koles/,2022-12-08 22:31
user_nova24_6,nova24_38,2022-12-08 23:09,"Nimaš prav Vsi kolesarji so bili na cesti. Ni mogoče, da je v okupirani Sloveniji več debilov in lažnivih levuhov. Sem pretirani optimist, kajne.",https://nova24tv.si/slovenija/politika/izjava-dneva-ce-bi-to-pocela-janseva-vlada-bi-v-drzavi-zmanjkalo-koles/,
user_nova24_22,nova24_39,2022-12-08 23:04,"Pa kdo je on, da državo spreminja v diktatorsko, ljudi v sužnje?! To je vse po nareku gospodarjev, nekdo jih masno plačuje, vso to koalicijsko diktaturo. Narodi prebudite se, da ne bo prepozno.",https://nova24tv.si/slovenija/politika/izjava-dneva-ce-bi-to-pocela-janseva-vlada-bi-v-drzavi-zmanjkalo-koles/,
user_nova24_23,nova24_40,2022-12-08 23:04,POSTANI SLOVENSKI DOMOLJUB.....SDS....SDS....SDS.....čas je da se pridružiš tudi ti!!!!!!!!!!!!!!,https://nova24tv.si/slovenija/politika/izjava-dneva-ce-bi-to-pocela-janseva-vlada-bi-v-drzavi-zmanjkalo-koles/,
user_nova24_24,nova24_41,2022-12-08 20:52,"•	<a href=""https://disq.us/url?url=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3DJDkVjrYNyLo%3AxVspYftQoQa5sTTJ3mQtRci19qY&amp;cuid=3835876"" rel=""nofollow noopener"" title=""https://www.youtube.com/watch?v=JDkVjrYNyLo"">https://www.youtube.com/wat...</a> Pa še moj dragi Jojo Johnny HALLYDAY kot interpret •	<a href=""https://disq.us/url?url=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3DY7qPi6r_Rbg%3AebhVDp7epmTQj5cBaEOXPcFn3ys&amp;cuid=3835876"" rel=""nofollow noopener"" title=""https://www.youtube.com/watch?v=Y7qPi6r_Rbg"">https://www.youtube.com/wat...</a> <a href=""http://disq.us/url?url=http%3A%2F%2Fnemarambutlnov.press%3APuIiNCz4swVHqUvxXe9S5SBuX5w&amp;cuid=3835876"" rel=""nofollow noopener"" title=""nemarambutlnov.press"">nemarambutlnov.press</a>",https://nova24tv.si/slovenija/politika/izjava-dneva-ce-bi-to-pocela-janseva-vlada-bi-v-drzavi-zmanjkalo-koles/,
user_nova24_4,nova24_42,nova24_41,"—————————————————————————————————————————- Vzemi z ljubeznijo pokovko ,Kokto, Starogradsko češko pivo in Metliško črnino in zlekni se na kavč in, Slovenci, uživajmo ! Polni ljubezni, dejmo enkret uživat na polno. Kolkrat sem že napisou, stujte se sekirat pri premočnih norcih, sadistih, tatovih, lažnivcih, korupterjih in pri domišljavcih, lenuhih. Tokrat gremo z exex precednikom in šefom Nove OF in ZKS, Milanom Kučanom do bridkega dna. Korupterji in fukfehtarji, na juriiiiiš! Pripravi , Milan, svoj satanistični govor na Lažgošah, 9.2.2023.Čakamo. —————————————————————————————————————————— Živela 2.Republika Slovenija ! Marija Pomagej z Brezja, S.O.S !",https://nova24tv.si/slovenija/politika/izjava-dneva-ce-bi-to-pocela-janseva-vlada-bi-v-drzavi-zmanjkalo-koles/,2022-12-08 21:41
user_nova24_10,nova24_43,2022-12-08 21:47,Saj ni nikjer boljše.Povsod so.,https://nova24tv.si/slovenija/politika/izjava-dneva-ce-bi-to-pocela-janseva-vlada-bi-v-drzavi-zmanjkalo-koles/,
user_nova24_18,nova24_44,2022-12-08 20:46,"STOP CEPLJENJU, OSTANIMO ZDRAVI !",https://nova24tv.si/slovenija/politika/izjava-dneva-ce-bi-to-pocela-janseva-vlada-bi-v-drzavi-zmanjkalo-koles/,
user_nova24_18,nova24_45,2022-12-08 20:46,jebite se vsi skupaj z vašimi cepivi vred !,https://nova24tv.si/slovenija/politika/izjava-dneva-ce-bi-to-pocela-janseva-vlada-bi-v-drzavi-zmanjkalo-koles/,
user_nova24_4,nova24_46,nova24_45,"s cepivi se špika, ne pa jebe",https://nova24tv.si/slovenija/politika/izjava-dneva-ce-bi-to-pocela-janseva-vlada-bi-v-drzavi-zmanjkalo-koles/,2022-12-08 21:39
user_nova24_25,nova24_47,2022-12-08 22:28,"Mislim da he ta vlada prišla do točke ko je nastavila vse kadre kamor treba, uskladila proračun nagrabila denar in ga plasirala kamor je pač volja ozadja, ter je nekdo odločil da bo sedaj treba počasi iti ter pustiti naj se nekdo drug ukvarja z davkoplačevalci, Ker praktični vsi ki so nikamor več kot domov, zasedajo mesta, ko se menja vlada bo glavne oz vidne spet odstranila, ampak ZADAJ bo ostalo ogromno kadra ki je lojalen tej vladi, in s takim kadrom ne prilezeš nikamor. Ter zadeva se ponovi, Desni porihtajo državo za silo, nakar spet akcija in repriza, ter nihče za nič ne odgovarja, vse pred ljudmi zvalijo na predhodnika z desne,  IN butasta bi bila SDS če prevzame še enkrat, NAJ JIH PUSTI da krepnejo, ker če ne bo din din se bo to zgodilo.",https://nova24tv.si/slovenija/politika/izjava-dneva-ce-bi-to-pocela-janseva-vlada-bi-v-drzavi-zmanjkalo-koles/,
user_nova24_13,nova24_48,nova24_47,"blaž res je. Kolikokrat moramo komunistom še pustiti ,da se samouničijo?",https://nova24tv.si/slovenija/politika/izjava-dneva-ce-bi-to-pocela-janseva-vlada-bi-v-drzavi-zmanjkalo-koles/,2022-12-08 22:55
user_nova24_25,nova24_49,nova24_48,"JA naj SDS pusti da gre vse f kurac, ker takrat bodo mogli uni ki so spokradli državo za miljardem prinesti din din nazaj, kar pa jim ne diši, oni bi da denar za državo pride od EU, nebi pa pustili da EU komandira, Če jim putimo da propade država, se bo naslednja država ustvarjala brez njih, če pa se bo z njimi, pa naj vsaj sami plačajo zadevo.",https://nova24tv.si/slovenija/politika/izjava-dneva-ce-bi-to-pocela-janseva-vlada-bi-v-drzavi-zmanjkalo-koles/,2022-12-09 00:58
user_nova24_12,nova24_50,nova24_47,"JA , ŽAL , TO BO PROBLEM VELIKANSKI...povsod je te gamadi v večini in ti mu bodo lojalni, tudi če jutri odleti.Mogoče pa bi vsaj SD spregledal, pa bi se mogoče že dalo kaj napravit, seveda z pomočjo NSI in pa še kaj z bodočo Logarjevo stranko....to bi nekje bilo podobno trenutni vladni čredi...po številu se razume.Samo z NSI bo zelo težko, ker so kukavice.....težka bo....zelo težka...",https://nova24tv.si/slovenija/politika/izjava-dneva-ce-bi-to-pocela-janseva-vlada-bi-v-drzavi-zmanjkalo-koles/,2022-12-09 06:47
user_nova24_4,nova24_51,2022-12-08 21:37,"Napaka, avtor in napaka, Škobrne! --------------------------------------------------------- Ne koles! municije bi zmanjkalo!!!",https://nova24tv.si/slovenija/politika/izjava-dneva-ce-bi-to-pocela-janseva-vlada-bi-v-drzavi-zmanjkalo-koles/,
user_nova24_26,nova24_52,2022-12-08 21:51,"Kaže, da se je cvetobera dementnih bralcev spletnega portala lotila božjast.",https://nova24tv.si/slovenija/politika/izjava-dneva-ce-bi-to-pocela-janseva-vlada-bi-v-drzavi-zmanjkalo-koles/,
user_nova24_27,nova24_53,2022-12-09 08:16,"Rdečuhi,dajte malo potrenirat,ker ga boste kmalu potrebovali.",https://nova24tv.si/slovenija/politika/izjava-dneva-ce-bi-to-pocela-janseva-vlada-bi-v-drzavi-zmanjkalo-koles/,
user_nova24_28,nova24_54,2022-3-24 19:00,"""Kovačeva je finančno odvisna od Jankovića, zato ne komentira njegovih moralnih pregreh. "" Ali se temu lahko še kako drugače reče kot prostitucija?",https://nova24tv.si/slovenija/politika/kaj-ovira-kovacevo-ki-je-glas-zensk-da-ne-obsodi-jankovica-na-golobovi-konvenciji/,
user_nova24_29,nova24_55,nova24_54,"Tata, kupi mi auto, bicikl i pedofil ... Zdenka Vučković?",https://nova24tv.si/slovenija/politika/kaj-ovira-kovacevo-ki-je-glas-zensk-da-ne-obsodi-jankovica-na-golobovi-konvenciji/,2022-3-24 20:27
user_nova24_30,nova24_56,nova24_55,"EJ Nika, Nika.....DENAR DENAR DENAR , KOT DEDI , OČI IN MAMI , le za denar gre....",https://nova24tv.si/slovenija/politika/kaj-ovira-kovacevo-ki-je-glas-zensk-da-ne-obsodi-jankovica-na-golobovi-konvenciji/,2022-3-25 02:55
user_nova24_31,nova24_57,nova24_56,...in pride...,https://nova24tv.si/slovenija/politika/kaj-ovira-kovacevo-ki-je-glas-zensk-da-ne-obsodi-jankovica-na-golobovi-konvenciji/,2022-3-25 04:49
user_nova24_32,nova24_58,2022-3-24 18:55,Ovira jo sto kil žive vage.,https://nova24tv.si/slovenija/politika/kaj-ovira-kovacevo-ki-je-glas-zensk-da-ne-obsodi-jankovica-na-golobovi-konvenciji/,
user_nova24_12,nova24_59,nova24_58,...in 30 kil kamenja v glavi...,https://nova24tv.si/slovenija/politika/kaj-ovira-kovacevo-ki-je-glas-zensk-da-ne-obsodi-jankovica-na-golobovi-konvenciji/,2022-3-24 19:31
user_nova24_33,nova24_60,nova24_59,"Jaz se ne bi nikoli slikal,če bi bil tak 🤣😂",https://nova24tv.si/slovenija/politika/kaj-ovira-kovacevo-ki-je-glas-zensk-da-ne-obsodi-jankovica-na-golobovi-konvenciji/,2022-3-25 08:52
user_nova24_12,nova24_61,nova24_60,....a bi dal glavo v pesek kot noj......rit pa veni in v luft.....,https://nova24tv.si/slovenija/politika/kaj-ovira-kovacevo-ki-je-glas-zensk-da-ne-obsodi-jankovica-na-golobovi-konvenciji/,2022-3-25 17:27
user_nova24_34,nova24_62,nova24_58,Pozabljaš na njen karakter. Ta je težji od žive teže...,https://nova24tv.si/slovenija/politika/kaj-ovira-kovacevo-ki-je-glas-zensk-da-ne-obsodi-jankovica-na-golobovi-konvenciji/,2022-3-24 20:05
user_nova24_35,nova24_63,2022-3-24 18:57,"Podobno kot ona in njeni aktivisti so v nacizmu počeli Röhmovi rjavosrajčniki. Gre za nekakšno politično milico, plačano s strani paradržave. Vojska skrajnih levičarjev, agitatorjev.",https://nova24tv.si/slovenija/politika/kaj-ovira-kovacevo-ki-je-glas-zensk-da-ne-obsodi-jankovica-na-golobovi-konvenciji/,
user_nova24_36,nova24_64,nova24_63,"Ja saj sem res študiral,na koga me spominja ta kup mastnega dreka. Točno ,na bajsija Röhma...",https://nova24tv.si/slovenija/politika/kaj-ovira-kovacevo-ki-je-glas-zensk-da-ne-obsodi-jankovica-na-golobovi-konvenciji/,2022-3-24 20:25
user_nova24_37,nova24_65,2022-3-24 18:13,"Vse ven zabrisat, bando socialisticno, ukinit proracun za nedorasle kretene in raje povecat investicije v NATO za 4%. to je edina resitev.",https://nova24tv.si/slovenija/politika/kaj-ovira-kovacevo-ki-je-glas-zensk-da-ne-obsodi-jankovica-na-golobovi-konvenciji/,
user_nova24_31,nova24_66,nova24_65,Misliš na 4%.,https://nova24tv.si/slovenija/politika/kaj-ovira-kovacevo-ki-je-glas-zensk-da-ne-obsodi-jankovica-na-golobovi-konvenciji/,2022-3-25 04:50
user_nova24_37,nova24_67,nova24_66,Exactly. Lahko pa tudi na 5% kar se mene tice.,https://nova24tv.si/slovenija/politika/kaj-ovira-kovacevo-ki-je-glas-zensk-da-ne-obsodi-jankovica-na-golobovi-konvenciji/,2022-3-25 10:04
user_nova24_38,nova24_68,2022-3-24 20:52,"Jo ima v istem rokovniku napisano, kot farmacevtko.",https://nova24tv.si/slovenija/politika/kaj-ovira-kovacevo-ki-je-glas-zensk-da-ne-obsodi-jankovica-na-golobovi-konvenciji/,
user_nova24_39,nova24_69,2022-3-24 19:33,"Mislim, da je ta Nika Kovač tolk nepomembna, da si ne zasluži niti omembe, jo pa gledamo tle vsak dan.",https://nova24tv.si/slovenija/politika/kaj-ovira-kovacevo-ki-je-glas-zensk-da-ne-obsodi-jankovica-na-golobovi-konvenciji/,
user_nova24_29,nova24_70,nova24_69,"Slovenka leta pač. Pika Vokač SLOVENKA LETA Zopet pravijo Slovenka leta, pa sem razumel hudo narobe, dokler videl nisem nje podobe, ki bila pred kratkim je posneta. Da Slovenka leta, zdaj dojemam, ko pogosto vidim jo v občilih, ko jo nosijo kot na nosilih, če na kratko letanje povzemam. Da Slovenka leta, to me čudi, pravzaprav predvsem, kako vzleteti je mogoče ji in obviseti v zraku, najbrž res se silno trudi. Kdor jo vidi, najprej to se vpraša, kolikšna je teža, ki jo dviga, upam reči, le s težavo miga, kakšen let, saj komaj se prenaša. Je specifična, leteča teža, podučijo me, ta na jeziku največ nese, s težo v trdnem stiku je nenehno, gor drži jo mreža. Gor drži kar celo jo omrežje, da poreče se Slovenka leta, in da javnost s tem ni prizadeta, ker vzletijo takšne, še najtežje.",https://nova24tv.si/slovenija/politika/kaj-ovira-kovacevo-ki-je-glas-zensk-da-ne-obsodi-jankovica-na-golobovi-konvenciji/,2022-3-24 20:31
user_nova24_40,nova24_71,nova24_70,"...zdaj vidite, do kam pelje pokvarjenost medijev in propagande! Ona pa Slovenka leta!?, samo bruham še lahko !",https://nova24tv.si/slovenija/politika/kaj-ovira-kovacevo-ki-je-glas-zensk-da-ne-obsodi-jankovica-na-golobovi-konvenciji/,2022-3-25 10:38
user_nova24_41,nova24_72,nova24_69,Nekaj pa mora Novatv pisat. Pa magari je sublimalna reklama za levujarje. Gliha vkup štriha.,https://nova24tv.si/slovenija/politika/kaj-ovira-kovacevo-ki-je-glas-zensk-da-ne-obsodi-jankovica-na-golobovi-konvenciji/,2022-3-24 20:15
user_nova24_42,nova24_73,nova24_72,"@ si v protislovju sam s seboj. Tvoj nick namreč pove, da si neumen kot moški spolni organ.Nikoli ne boš moški/ženska, ker nimaš pameti",https://nova24tv.si/slovenija/politika/kaj-ovira-kovacevo-ki-je-glas-zensk-da-ne-obsodi-jankovica-na-golobovi-konvenciji/,2022-3-26 09:42
user_nova24_41,nova24_74,nova24_73,A te boli resnica? Povej kaj resničnega in z argumenti. Vazelince boli resnica nacional patriotov🖕,https://nova24tv.si/slovenija/politika/kaj-ovira-kovacevo-ki-je-glas-zensk-da-ne-obsodi-jankovica-na-golobovi-konvenciji/,2022-3-26 09:54
user_nova24_36,nova24_75,2022-3-24 21:24,"Potrebni Poštenjakar je ustanovil inštitut 8.Pizd. Za vsak dan eno. Ne, ni se zmotil, Osem zato ,ker je ta pizda samo rezerva.Debele Nikice niti on baje noče...",https://nova24tv.si/slovenija/politika/kaj-ovira-kovacevo-ki-je-glas-zensk-da-ne-obsodi-jankovica-na-golobovi-konvenciji/,
user_nova24_1,nova24_76,2022-3-24 18:11,Mogoče je tudi njo položil v svoji pisarni. Verjetni mu je rada raztegnila noge.....,https://nova24tv.si/slovenija/politika/kaj-ovira-kovacevo-ki-je-glas-zensk-da-ne-obsodi-jankovica-na-golobovi-konvenciji/,
user_nova24_37,nova24_77,nova24_76,o 100 posto,https://nova24tv.si/slovenija/politika/kaj-ovira-kovacevo-ki-je-glas-zensk-da-ne-obsodi-jankovica-na-golobovi-konvenciji/,2022-3-24 18:23
user_nova24_12,nova24_78,nova24_76,"....tako....računa, da še ona pride kdaj na vrsto...pa ne sme delat galame.....drugače šansa propade..",https://nova24tv.si/slovenija/politika/kaj-ovira-kovacevo-ki-je-glas-zensk-da-ne-obsodi-jankovica-na-golobovi-konvenciji/,2022-3-24 18:54
user_nova24_43,nova24_79,2022-3-24 22:04,"Butara ne upa ust odpret, če hoče da njen atej obdrži dober biznis.",https://nova24tv.si/slovenija/politika/kaj-ovira-kovacevo-ki-je-glas-zensk-da-ne-obsodi-jankovica-na-golobovi-konvenciji/,
