uporabnik,ID_komentarja,datum_ura,komentar,vir,odgovor_na
user_rtv_88,rtv_726,2022-12-6 16:52,".Država-občine imajo v lasti na sto tisoče m2Se strinjam. CSD Šiška je imel nekoč prostore v eni individualni hiši in v skoraj celeotnem 1. nadstropju bližnje stolpnice. CSD se je že ene 15 let nazaj preselil na novo lokacijo, tisto individualno hišo so najprej spremenili v materinski dom, zdaj ne vem, kaj je notri, vozni park spredaj je hud, medtem ko je celotno 1. nadstropje (razen enega stanovanja, ki že prej ni bilo pod CSD) že 15 let prazno. PRAZNO. In ta del predstavlja dve 1,5-sobni stanovanji, eno 3-sobno stanovanje in 4 garsoniere. Pa je PRAZNO že 15 let.V Piranu je vsaj 50 občinskih stanovanj praznih, ponekod cele hiše ... ljudje pa ne pridejo do stanovanj.",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,rtv_660
user_rtv_215,rtv_660,2022-12-06 16:06,"Lastno stanovanje je v vsaki državi življenski projekt.V jugoslaviji tudi ni bilo stanovanj na pretek in jaz kot avtohton ljubljančan nihče iz moje širše familije ni dobil družbenega stanovanja.Če gledam ljubljano smo imeli nova blokovska naselja fužine,savlje,jarše... kjer so 100 % dobili stanovanja delavci iz ex juge.Sem imel sošolca iz strojne aškerčeva,kateri po rodu ni bil slovenec in sem bil pri njih na obisku na fužinah.Ampak res nihče ni govoril slovensko in tudi v mercatorju so prodajalke govorile srbohrvaško.Danes so časi drugi in socialnih stanovanj ni več in prav je tako.Ali levičarji mislite,da imajo v nemčiji ali novi zelandiji mladi lastna stanovanja?? verjemite nimajo.Glede najemnin je pa tako.V ljubljani odkar je župan jankovič se je komunalni prispevek povečal za 10 x.In če mlad par že privarčuje za ceno zemljišča ga občina useka na polno.Občina ti kasira komunalno infrastrukturo katere ni.Ni urejene ceste,ni kanalizacije,cena pa kot da vse to je.Toda prav vi levičarji kateri ste najbolj nastrojeni proti desnici ali janši,volite tistega kateri vam glede na povprečno slovensko plačo onemogoča življenje v prestolnici.V bistvu volite proti svojim interesom zaradi nekih brezveznih ideologij.Dokler bodo slovenci volili na način,samo da ni janša,oziroma samo da ni desni in proti lastnim interesom vam ni pomoči.....in životarite ob misli,da vam bo država zgradila stanovanje....",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,
user_rtv_26,rtv_727,2022-12-6 16:51,"Zakaj pa bi moral biti cilj vseh Slovencev živeti v Ljubljani?A drugod do državne meje ni Slovenija?Kakšna ideologija pa vlada npr. v Nemčiji ali na Novi Zelandiji, da tam ne morejo vsi ljudje s povprečno plačo zgraditi lastna bivališča v glavnih mestih?",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,rtv_680
user_rtv_127,rtv_728,2022-12-06 16:50,"A malo zavajamo,a? Kot da ni jasno, čigava je ta 'večina negativnih kometarjev' ...",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,
user_rtv_263,rtv_729,2022-12-06 16:45,"Kdo pri zdravi pameti je šel s ,,trebuhom za kruhom,, iskat boljše življenje v Rusijo. Sam žal takega junaka ne poznam. Če bodo pri nas vladali lukeci in podobni, pa se lahko tudi to zgodi",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,
user_rtv_280,rtv_730,2022-12-6 16:26,"Oprostite, toliko praznih besed in našega denarja za nič.",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,rtv_681
user_rtv_176,rtv_731,2022-12-6 15:36,"Lol, sem 40 let pošteno delal in nisem nikoli živel na račun desnakov.",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,
user_rtv_281,rtv_732,2022-12-06 15:30,"Z veliko verjetnostjo trdim, da Levica ne bo v vladi do konca mandata... Razlog bo da niso mogli uredit dolgotrajno oskrbo in poskrbet za nova stanovanja... Pa čeprav že danes vedo v levici da bo tako :)",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,
user_rtv_281,rtv_732,2022-12-06 15:30,"Z veliko verjetnostjo trdim, da Levica ne bo v vladi do konca mandata... Razlog bo da niso mogli uredit dolgotrajno oskrbo in poskrbet za nova stanovanja... Pa čeprav že danes vedo v levici da bo tako :)",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,rtv_733
user_rtv_215,rtv_733,2022-12-06 14:46,"Ko so izvedeli mu niso več podaljšali mandata......no danes je pa premier slovenije im se mu za tistih 250.000 eu na mesec kot jih je prejemal prej sladko fučka,ker samo z dokapitalizacijo države,bo golobu prineslo cc 50 milijonov eu.......",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,
user_rtv_5,rtv_734,2022-12-6 15:02,"Nalašč je to naredil, ker je vedel, da bo 2022 postal PV.",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,
user_rtv_282,rtv_735,2022-12-6 14:54,Čakam na ministrstvo za resnico... 🤣,https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,rtv_631
user_rtv_26,rtv_736,2022-12-6 14:54,"'ker je vaš velecenjeni genij energetike slovensko elektriko iz jedrske krško prodal v tujino za 10 let(še 7 let) po 89 eu za MWh'Po desetletnih?Kako, če se sklepajo največ dvo- do triletne pogodbe?Kako je prodal v tujino, če je glavnina slovenskega deleža odjemalcev krške JE še vedno slovenskih?'Jedrska elektrarna Krško je lansko leto ustvarila malo več kot 40 odstotkov vse v Sloveniji ustvarjene električne energije, ki si jo polovična lastnika razdelita enakomerno. Tako nuklearka pokriva okrog 20 odstotkov slovenskih in 15 odstotkov hrvaških potreb po elektriki, razlika je zaradi večjega elektroenergetskega sistema pri sosedih.'",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,
user_rtv_5,rtv_632,2022-12-06 14:43,"Zakaj ga vaši geniji, ki so vse vedeli, vse vejo in bodo vse vedeli, niso ustavili? = Janša-Počivalšek-Vrtovec",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,
user_rtv_215,rtv_733,2022-12-06 14:46,"Ko so izvedeli mu niso več podaljšali mandata......no danes je pa premier slovenije im se mu za tistih 250.000 eu na mesec kot jih je prejemal prej sladko fučka,ker samo z dokapitalizacijo države,bo golobu prineslo cc 50 milijonov eu.......",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,rtv_619
user_rtv_10,rtv_619,2022-12-06 14:33,"Ne veš za koliko, veš pa, da Golob povečuje število zaposlenih v JU? Čudno.Pri nas v firmi tudi ustanavljamo nove oddelke, jih ukinjamo, združujemo ali razdružujemo, a zaradi tega nikdar ne spreminjamo števila zaposlenih.",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,
user_rtv_63,rtv_645,2022-12-06 14:35,"A so mogoče napisali, da ne bodo na novo zaposlovali??? Po logiki novo ministrstvo pomeni nov kader, ki bo tudi bolje plačan.",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,rtv_610
user_rtv_251,rtv_737,2022-12-6 14:30,"več kot 5 miljard vsega skupajimaš podatek, da preverimo to cifro?",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,
user_rtv_222,rtv_738,2022-12-06 14:29,imamo lopate že zakopane.Khm. Verjetno bo tako tudi ostalo.,https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,
user_rtv_283,rtv_739,2022-12-6 14:21,"A ime ministrstva pomeni, da bomo vsi solidarno preživljali nezaposljiv kader, ki se bo ustoličil na tem ministrstvu?",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,
user_rtv_275,rtv_740,2022-12-6 14:12,"Ministrstvo za blodnje. sploh glede ""ekonomske demokracije"". Ravno pred časom sem zasledil ""problematiko"" teh solastništev. Ko gredo zaposleni v pokoj, postanejo samo še delničarji in ravno TI delničarji nasprotujejo dvigu plač, ker jim to odžira dividende oz dobiček. Na novo zaposleni pa nimajo (ne dobijo) delnic saj blokirajo izdajo novih. Ko boste rešili to problematiko, potem šele odpirajte ""ministrstvo za ekonomsko demokracijo"".",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,
user_rtv_284,rtv_741,2022-12-6 13:54,ta solidarna prihodnost nas bo drago stala !,https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,
user_rtv_101,rtv_742,2022-12-6 13:53,"Ko ti FDV-jevec vodi ministrstvo, ki bo haralo po financah se pripraviš na sedmino financ.",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,
user_rtv_107,rtv_743,2022-12-6 13:46,"V slovenski družbi, ki velja za eno najbolj egalitarnih, rabimo zdaj že Ministr. za solidarno prihodnost. Jao, jao... Sve če narod, da pozlati.",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,rtv_593
user_rtv_237,rtv_593,2022-12-06 13:38,Udeležba delavcev pri izgubi se imenuje odpuščanje.,https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,
user_rtv_34,rtv_744,2022-12-6 13:40,In udeležba delavcev pri dobičku se imenuje božičnica🥂,https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,
user_rtv_2,rtv_745,2022-12-6 13:33,"ne morem se odločit, a je to smešno al žalostno...",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,
user_rtv_285,rtv_746,2022-12-7 11:06,"Vau,včasih sem poslušal izraz “politična ekonomija”, danes pa izraz “ekonomska demokracija”.Sami veleumi oziroma kruhoborci tipa Mesec,Pahor,Janša in mnogi drugi njim podobni,ki celo življenje preživljajo na belem kruhu.Enega centa niso pridodali družbi od svojega veleumnega dela marveč samo od belega kruha. Pa lep dan vsem.",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,rtv_636
user_rtv_36,rtv_636,2022-12-06 14:00,"Poraženci volitev in referendumov pa jokajo za stolčki, ki so jih izgubili. Kaj čva ? ;)",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,
user_rtv_83,rtv_747,2022-12-6 21:25,Samo da si ti tak zmagovalec.,https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,
user_rtv_286,rtv_748,2022-12-6 21:16,"Kar ste volili to imamo... še enkrat napišem, ker ne vem kaj je tukaj spornega in brišete...",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,
user_rtv_286,rtv_748,2022-12-6 21:16,"Kar ste volili to imamo... še enkrat napišem, ker ne vem kaj je tukaj spornega in brišete...",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,rtv_591
user_rtv_287,rtv_749,2022-12-6 20:31,Kdo naj bi bil sovražnik solidarnosti med generacijami? Kakšna skovanka je to?,https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,rtv_579
user_rtv_288,rtv_750,2022-12-6 18:43,"Na referendumu si imel čas biti proti, ne zdaj jamrat.",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,rtv_704
user_rtv_267,rtv_704,2022-12-06 17:51,solidarna prihodnost - kaj je to ?,https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,
user_rtv_14,rtv_751,2022-12-6 18:11,"Ene očitno moti pomoč upokojnecem in mladim .Le zakaj, mogoče ker to ne izpostavljajo pravi?",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,rtv_671
user_rtv_258,rtv_671,2022-12-06 15:36,"Po prvih odzivih na forumih zgleda da večino folka sploh ni vedelo kaj obkrožuje na referendumu. Če bi vladajoče stranke narod pozvale da naj glasujejo za zakon, ki pridvideva "" skok v gnojnico "", bi vsi obkrožili za, samo da so proti SDS. Levica, želim vam, da izkoristite ta trenutek, ko se vam ljudje pustijo voditi, čimveč socializma vpeljite v to državo in uničite vse kar je desnega. To je vaš čas !",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,
user_rtv_5,rtv_752,2022-12-6 17:52,"Če jih je toliko obkrožilo proti SDS, so že vedeli, zakaj. A vi pa ne veste?Desnica se zelo uspešno sama uničuje.",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,rtv_753
user_rtv_289,rtv_753,2022-12-06 17:15,"Nemci odkupujejo nazaj prodana stanovanja,da bo cena regulirana.Kapitalisti,zasluskarji smo pravna drzava 8n streha nad glavo je clovekova pravica.",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,
user_rtv_270,rtv_754,2022-12-06 17:20,"Trditi, da je tvoja pravica nekoga prisiliti, da ti zgrari hišo, je malce perverzno.",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,rtv_755
user_rtv_263,rtv_755,2022-12-06 16:57,Pišem dejstva. Nemogoče je oceniti koliko jih je do sedaj spregledalo nateg št.4,https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,
user_rtv_14,rtv_756,2022-12-6 17:03,"Kakšno presenečenmje ,da nekdo ki se nategne že 30 let na volitvah piše drugim ,da so se nategnili.",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,rtv_757
user_rtv_14,rtv_757,2022-12-06 17:01,"Samo ta ena oseba bo pa raje ustrajala v politiki in pustila propad države, kto da gre v penzijo. Pač neumnost na vseh koncih",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,
user_rtv_270,rtv_758,2022-12-06 17:02,"Zdaj je torej Janša kriv, za fanatično podporo levice raznim Golobom in Jankovićem? Ojoj no.",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,rtv_660
user_rtv_290,rtv_759,2022-12-06 16:47,Sem upal da ukinejo 3 ministrsta ne pa da se jih bo se vec paslo,https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,
user_rtv_64,rtv_760,2022-12-6 16:45,"Kmalu bodo vsi njihovi od sestr,bratov sestričn,bratrancov,prijateljev...idt..delali v državnem sektorju in kaj nam bo sledilo zlom države,ni čudno da v zadnjih mesecih ljudje množično odhaja v tujino delat...",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,rtv_761
user_rtv_176,rtv_761,2022-12-06 15:40,"Sam sem v jugi živel preko 30 let, pa mi ni nič manjkalo. Predvsem odnosi med ljudmi so bili takšni, kot jih sedaj lahko samo sanjaš.",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,
user_rtv_73,rtv_762,2022-12-6 16:32,"Seveda, bili smo vsi revni, vsi enaki ... razen tistih par, ampak s tistimi navadna raja itak ni imela stika!",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,rtv_671
user_rtv_26,rtv_763,2022-12-6 16:27,Ljudje so že vedeli.Tu v tej temi pa se je danes sprožila 'klet'.,https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,rtv_579
user_rtv_113,rtv_764,2022-12-06 15:52,"Pričakovani odgovori Ena ovčka brani neubranljivo z idiotskim odgovorom saj že imam le te zaposlene.. wtf kaj so pa delali do sedaj, da jih tam NE rabimo več!?Drugi dve ovčki pa po neki samo njim znani formuli v podtonu brani prejšno ekipo, ker naj bi bila boljša ?? ja pa ja de v čem to točno? Vprašanje zgolj rertorično!",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,rtv_653
user_rtv_291,rtv_765,2022-12-6 15:48,"Kot da bi sam napisal - natanko tako sem sam doživljal tiste čase. Mogoče bi edino popravil realno plačo z 250 evrov na 300 evrov (za povprečnega zaposlenega iz srednjega sloja) (npr. 2 plači za pralni stroj, 40 plač za novo Dacio, 30 ur za nove čevlje), ampak ni bistvene razlike.",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,rtv_732
user_rtv_17,rtv_766,2022-12-6 15:42,"BRez skrbi, da bodo ostali do konca, tudi celotna vlada bo ostala do konca tega mandata. Je pa res, da izgovarjanja na Janšo na naslednjih volitvah pač ne bo več.",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,rtv_675
user_rtv_215,rtv_675,2022-12-06 15:14,"Ne vem no,,,jaz sem iz juge in ne pogrešam časov,ko smo morali po pralni prašek,kavo čigume ali navaden radio v avstrijo ali italijo,ker tega v jugo trgovinah ni bilo..... meni prodajat nakladanje kako je bilo v jugi fajn,,,sem prestar za te zgodbice.To lahko nakladate mladini,katera če bi živela v jugi 1 mesec socializma ne bi biti omenila....",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,
user_rtv_292,rtv_767,2022-12-6 15:39,"Ojoj, ma, dajte no gmah... nova ministrstva, manj, ne pa več!!Solidarna prihodnost, agenda 2030? Imeli ne boste ničesar in boste srečni? Kaj s tistim modelom, ki je s co2 kuponi zaslužil na stotine milijonov, bo kdaj kaj o tem, kaj je KORIST od takega človeka? A kdo to resno podpira?",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,rtv_768
user_rtv_176,rtv_769,2022-12-6 15:31,"Zastonj se razburjaš, folk je na referendumu povedal svoje.",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,rtv_624
user_rtv_63,rtv_624,2022-12-06 13:17,"In za zgoraj našteto potrebujemo svoje ministrstvo. Še dobro, da niso ustanivili ministrstva za mešanje megle.",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,
user_rtv_176,rtv_770,2022-12-6 15:29,Smo ga že imeli - v prejšnji vladi.,https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,
user_rtv_293,rtv_771,2022-12-6 15:21,"Strinjal bi se le s tem, da bi bilo lepo velik del stroškov za domove plačati iz proračuna. Toliko bi morali biti človeški, da se omogoči vsaj dostojno hiranje tudi revnim (če se nam že ne omogoči evtanazije). Ampak za to ne rabiš novega ministrstva, samo nov zakon.",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,rtv_772
user_rtv_251,rtv_772,2022-12-06 14:38,"Stroški se bodo povečaii, ali se bo zaradi treh novih ministrstev kaj poznalo na naših žepih, pa bomo si povedali kmalu...",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,
user_rtv_294,rtv_773,2022-12-6 15:18,Pomemben je državni proračun. Ali bodo koristi od novih ministrstev za državljane večje in kakšne od njihovih stroškov?,https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,rtv_638
user_rtv_295,rtv_774,2022-12-6 15:17,V socializmu nam je bilo bolje kot pred tem in po tem.A res? Kakšen primer,https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,
user_rtv_296,rtv_775,2022-12-6 15:08,"Jaj pa, če bi imeli ministrstvo za Slovence?",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,rtv_651
user_rtv_274,rtv_776,2022-12-6 15:05,"Ne hrani trola! Vidiš, da samo provocira, lahko mu narišeš pa ne bo hotel razumeti!",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,rtv_777
user_rtv_251,rtv_777,2022-12-06 14:51,"A si slišal za delovna taborišča? In za primerjavo s sosedi, ki niso imeli socializma, so pa vseeno takrat živeli veliko bolje kot mi...",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,
user_rtv_294,rtv_778,2022-12-6 15:02,"Sam Boscarol (Pipistrel) trdi ,da za srečno življenje človek ne potrebuje dosti, prej malo stvari, osrečujejo razmerja in odnosi ,ljubezen med ljudmi. Danes se meri tudi sreča ljudi z raznimi Hum.indeksi, kjer pa na vrhu niso najbolj bogate države (najvišji BDP).",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,rtv_638
user_rtv_251,rtv_777,2022-12-06 14:51,"A si slišal za delovna taborišča? In za primerjavo s sosedi, ki niso imeli socializma, so pa vseeno takrat živeli veliko bolje kot mi...",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,rtv_619
user_rtv_251,rtv_772,2022-12-06 14:38,"Stroški se bodo povečaii, ali se bo zaradi treh novih ministrstev kaj poznalo na naših žepih, pa bomo si povedali kmalu...",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,rtv_634
user_rtv_10,rtv_634,2022-12-06 14:20,Napačno razumeš termin solidarnost. Za začetek odpri SSKJ.,https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,
user_rtv_20,rtv_779,2022-12-6 14:29,"In tudi, če se bo zgodil čudež večjega formata in bodo dejansko zgradili nekaj stanovanj, nobenega med njimi ne bodo dobili Slovenci, ampak gostje iz dežele dvoglavega orla s 5+ otroci na familijo...",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,rtv_640
user_rtv_10,rtv_640,2022-12-06 14:25,Za koliko zaposlenih je Golob povečal javno upravo?,https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,
user_rtv_297,rtv_780,2022-12-6 14:17,"Gospode vidim kot odličen vodstveni kader v slovenskem samoupravnem podjetju. Za lastništvo bodo zastavili svoje celotno bogastvo, ki je v besedah in dejanjih.",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,rtv_781
user_rtv_157,rtv_782,2022-12-6 14:09,"Vem da je to težko , na Finskem so imeli dober program , a kljub temu se mladi niso odločali za bistveno več otrok , a je kljub temu TREBA poizkusiti , napisan je bil obsežen program , a Mesec tudi pogledat ni prišel , samo rušii , rušit , tale njihov program , bomo pa videli ....",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,rtv_781
user_rtv_251,rtv_783,2022-12-6 14:06,"In kako ti bo Maljevac pomagal, da boš imel solidarno prihodnost? Maljevac ali Primc, oba sta politični kader...",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,rtv_608
user_rtv_36,rtv_608,2022-12-06 13:57,"Da si proti obsojencu, ki bi rad vladal, kot diktator, ni nič narobe, še več, to je zame ta pravo domoljubje! A bo šlo ? ;)",https://www.rtvslo.si/slovenija/novo-ministrstvo-za-solidarno-prihodnost-se-bo-ukvarjalo-z-doslej-zanemarjanimi-temami/650030,
